"title","URL","unitprice","area","year","direction","decoration","category","bedroom","hall","lavatory","storey","totalstorey","elevator","property","community","far","parkinglot","greening","fee","admdist","secdist","address","subway","school","convenience","sellingpoint","opinion"
"东山墙全明南北两房一厅，对口虹口实验小学，房东急售","https://shanghai.anjuke.com/prop/view/A1616489661?from=filter&spread=filtersearch&invalid=1&region_ids=8&position=11&kwtype=filter&now_time=1552887392",53435,52.4,37,"南","精装修","普通住宅",2,1,1,"高层",6,"无","商品房","密云路611弄小区",1.5,NA,0.23,NA,"虹口","大柏树","密云路611弄",FALSE,TRUE,FALSE,"【户型结构】产证面积：52.4平；户型：2/1/1【装修保养】精心装修，保持完好，干净整洁【产权状况】产权人配合，在上海，方便签约；【税费明细】满五年唯一税费少；【附送优惠】此房设计非常的漂亮，家具家电全送，楼栋间距大。"," "
"实拍VR720看房 近8号线曲阳站 对面家乐福带固定车位","https://shanghai.anjuke.com/prop/view/A1614636098?from=filter&spread=filtersearch&invalid=1&region_ids=8&position=12&kwtype=filter&now_time=1552887392",55769,52,30,"南","简单装修","普通住宅",2,1,1,"高层",6,"无","商品房","玉四小区",1.5,NA,NA,1,"虹口","曲阳","玉田路97号,玉田路311弄",TRUE,FALSE,TRUE,"核心卖点：房型优势：朝南主卧带阳台，采光好，非常通透小区优势：小区环境优美，闹中取静，空气清新地理优势：3/8号线曲阳路地铁站*，位置好，交通四通八达，非常便利价格优势：满五年，税费低","特色
                                            【小区户型】小区均为多层组成，主力户型为30-35平一房，46-50平2房，楼间距35米左右，采光不错的
                                                            
                                            【生活配套】小区门口就是家乐福，旁边就是曲阳医院，小区50米左右就是菜市场，距鲁迅公园300米，距五角场1公里
                    
                                            【轨道交通】地铁8号线曲阳路站150米，3号线200米左右，可以到人民广场，五角场，虹桥枢纽，交通便利
                    
                    
                    
                    
                "
"山阴路稀阙独栋老洋房，性价比超高，房东出国急抛，一年也就一次","https://shanghai.anjuke.com/prop/view/A1616228189?from=filter-saleMetro&spread=filtersearch&invalid=1&region_ids=8&position=13&kwtype=filter&now_time=1552887392",60464,89.3,82,"南北","简单装修","普通住宅",3,2,2,NA,3,"无","商品房","山阴路新里洋房",2.1,NA,0.35,0.5,"虹口","四川北路","山阴路",TRUE,FALSE,TRUE,"房子优势1、格局方正。大厅主卧朝朝南！朝向：南北通透2.绿化0.4，多种绿色植被，纯天然的氧吧，让您的生活更加健康！3、采光*，全天8采光，每天都能沐浴着阳光4、一般装修5、产权清晰6、业主非常配合，随时联系看房，随时签约小区优势：1、本小区物业连续N次被评为“优秀物业”2、小区实行人车分流，无需担心老人小孩在小区内安全3、出门步行*到商城；车站；出行方便。区位优势：1、附近地铁：虹口足球场(地铁站),邮电新村(地铁站),东宝兴路(地铁站),海伦路(地铁站)，京密引水渠2.交通方便3","特色
                                            【小区户型】老洋房都是三层高的挑高户型，近似别墅，南北通户型
                                                                                    【房屋品质】老洋房基本都是1933年建造的，现在已成为一个景点，许多都已经是保护性建筑
                    
                                            【生活配套】出门步行30米就可以到达鲁迅公园，散心，散步的好去处
                    
                    
                    
                    
                    
                "
"西南小区 双南 置换诚意出售 看房子方便 价格好谈","https://shanghai.anjuke.com/prop/view/A1612295359?from=filter&spread=filtersearch&invalid=1&region_ids=8&position=14&kwtype=filter&now_time=1552887392",65909,44,33,"南","精装修","普通住宅",2,0,1,"低层",6,"无","商品房","西南小区",1.9,NA,0.35,0,"虹口","曲阳","大连西路270弄,玉田路407弄1-26号,东体育会...",FALSE,FALSE,TRUE,"房子朝向：南。精装修,面对小区花园，户型合理，格局非常好（有户型图可供您参考），室内利用空间非常大，特别适合居住，不临街，格局方正，丝毫没有浪费面积，购房。","特色
                                                                【小区设施】小区南大门左边50米处有一块近500平方米的曲艺花园，花园里有一个亭子，是夏天消暑的好去处。
                                        
                                            【生活配套】离曲阳家乐福约200米远，小区内就有便利店，菜市场，生活十分便利。
                    
                    
                    
                    
                    
                "
"顶楼复式，近江湾地铁，带露台，送车位，05的房子，小区环境好","https://shanghai.anjuke.com/prop/view/A1616994045?from=filter-saleMetro&spread=filtersearch&invalid=1&region_ids=8&position=15&kwtype=filter&now_time=1552887392",54848,81.7,14,"南","精装修","普通住宅",2,1,2,"高层",6,"无","商品房","新丰家园",NA,NA,0.36,1.5,"虹口","江湾镇","新市北路1508弄",TRUE,FALSE,TRUE,"小区介绍05的小区，大部分是自住，没有*。闹中取静、。周边配套出门左转就是江湾医.院，小区门口就是66路终点站，距离3号线江湾镇站860米，旁边有吉买盛，麦当劳，肯德基，KTV,海底捞。税费解析房子是鲁迅公园旁05年动迁分房，房子满五年唯.一，没有*税和个调税，给买方的您省去不少费用户型介绍楼下：房间朝南带阳台12+4，厨房卫生间朝北5.2+4.6，厅朝北17.7，楼上：房间朝南带飘窗12.6，卫生间朝北3.3，露台朝北13.2核心卖点距离3号线861米，07年小区。复试带露台","特色
                                                            
                                            【生活配套】小区出门对面50米江湾公园 距离吉买盛超市400米 距离江湾医院200米
                    
                                            【轨道交通】出门向东400米可以到达三号线江湾地铁站 门口有多路公交车 交通便利
                    
                    
                    
                    
                "
"锦苑小区，新出双南两房，小区改造完毕环境优美，楼层好出入方便","https://shanghai.anjuke.com/prop/view/A1615285908?from=filter&spread=filtersearch&invalid=1&region_ids=8&position=16&kwtype=filter&now_time=1552887392",43077,65,27,"南北","精装修","普通住宅",2,1,1,"中层",6,"无","商品房","锦苑小区",NA,NA,0.35,1,"虹口","江湾镇","车站北路611弄,凉城路589弄,汶水东路717弄,...",FALSE,TRUE,TRUE,"1、产权调查：无贷款，无户/口，产权2个人，学/区/未用！楼层位置：小/区/中/心位置，中区楼层，采光好！装修情况：有真实图片，可以实地看房体验！房型概况：2房1厅1卫，两房朝南","特色
                                            【小区户型】小区主要是总高6楼的多层，30-60平的1房、2房，楼间距大，采光阳光无遮挡
                                                            
                                            【生活配套】就医方便：上海康平医院；购物便捷：凉城购物中心、联华超市；凉城公园500米，医疗、生活配套齐全
                    
                    
                    
                    
                    
                "
"高区电梯房！2房南全明全亮！精装修随时看房，有车位","https://shanghai.anjuke.com/prop/view/A1614910897?from=filter-saleMetro-salesxq&spread=filtersearch&invalid=1&region_ids=8&position=17&kwtype=filter&now_time=1552887392",47727,88,23,"南","精装修","普通住宅",2,2,1,"高层",21,"有","商品房","密云花苑",4.2,80,0.37,0.8,"虹口","大柏树","密云路665弄",TRUE,TRUE,TRUE,"[户型介绍]：双南，主卧朝南+阳台18平米，次卧朝南14平米，客厅朝西12平米，饭厅6平米，厨房西5.5平米，卫生间西6平米，厨卫全明[装修情况]：精装修","特色
                                                            
                                            【生活配套】小区出门500米就是四平科技公园，带小孩去公园玩很方便。
                    
                                            【轨道交通】小区出门1000米就是同济大学站10号线，到五角场广场就3站路，出行相当方便。
                    
                    
                    
                    
                "
"龙之梦电梯2房一梯两户南北通风，小区品质好，有车位环境好","https://shanghai.anjuke.com/prop/view/A1613652149?from=filter-saleMetro-salesxq&spread=filtersearch&invalid=1&region_ids=8&position=18&kwtype=filter&now_time=1552887392",65692,99.9,19,"南","精装修","普通住宅",2,2,1,"高层",11,"有","商品房","建玮公寓",NA,230,0.28,0.8,"虹口","四川北路","西江湾路168弄1-11号",TRUE,FALSE,TRUE,"四川北路商圈，地铁3.4.10号线，交通方便，繁华热闹，人流量大商业发达，逛街，吃喝都很方便，有名的四川北路商业街，步行到外滩也就*，非常*地段。房源诚意出售，房型正气，信息真实有效，看房联系免费看房","特色
                                                            
                                            【生活配套】小区出门90米到虹口龙之梦，150米到鲁迅公园！小区对面就是西江湾路菜市场！
                    
                                            【轨道交通】小区步行80米到3-8号线虹口足球场站二号出入口！交通便利
                    
                    
                    
                    
                "
"南北通透低于市场价60万建邦16区二期，过两年，比开发商价低","https://shanghai.anjuke.com/prop/view/A1614611576?from=filter-saleMetro&spread=filtersearch&invalid=1&region_ids=8&position=19&kwtype=filter&now_time=1552887392",93790,92.8,3,"南北","精装修","普通住宅",2,1,1,"中层",30,"有","商品房","建邦16区",3.9,300,0.4,1.2,"虹口","临平路","天宝路466弄",TRUE,TRUE,TRUE,"楼盘地址：虹口区天宝路466弄税费明细：满二年。交通路线:4号线，10号线支线，10号线。公交：47，55，910，123，576，21，143.户型结构：两房两厅一卫，南北通，全明户型，通风性特别好。产权性质：商品房，无贷款，产权清晰，房东随时配合交易过户。开发商：上海瀛联置业有限公司。物业：上海振翔物业管理有限公司。","特色
                                                                                    【房屋品质】建邦16区位于虹口区临平板块核心位置，高品质小区，顶层采用三层防水设计外立面采用大理石石材保温较好
                    
                    
                                            【轨道交通】小区南门右拐100米地铁10号线邮电新村站，出门右拐800米地铁4号线临平路站，周边多条公交
                    
                                            【附近学校】华师大附小 华师大附中，天宝路小学 二师附小 二中心小学都是属于上海市重点学校
                    
                    
                    
                "
"实房实价，双南两房采光好，小区花园位置，业主诚售，近地铁。","https://shanghai.anjuke.com/prop/view/A1612276176?from=filter&spread=filtersearch&invalid=1&region_ids=8&position=20&kwtype=filter&now_time=1552887392",54232,51.6,27,"南","简单装修","普通住宅",2,1,1,"高层",6,"不满二年","否","巴林小区",3.2,NA,NA,0.5,"虹口","大柏树","伊敏河路50弄,巴林路61弄,巴林路81弄,巴林路...",TRUE,TRUE,TRUE,"核心卖点满五年，户口没有，产权两人，无贷款，无抵押。核心卖点：1.学校名额没用过2.居家装修，好出租五千元每月。现代风格的地铁小户型房源3.房型通透全明，得房率高！4.楼下可以停车，靠近小区花园，到入口不远！出行方便！","特色
                                                            
                                            【生活配套】小区离曲阳商务中心约100米远，离岳阳医院约400米远，小区门口有联华超市，便利店等。
                    
                                            【轨道交通】本小区离地铁3号线大柏树站约1000米，离地铁8号线曲阳路站约900米远。
                    
                    
                    
                    
                "
"灵新小区 电梯两室一厅 售后公房无税 业主急卖 近地铁大柏树","https://shanghai.anjuke.com/prop/view/A1612147413?from=filter&spread=filtersearch&invalid=1&region_ids=8&position=21&kwtype=filter&now_time=1552887392",49566,80.7,28,"南","简单装修","普通住宅",2,1,1,"中层",25,"有","商品房","水电路1013弄小区",NA,NA,0.45,0.8,"虹口","凉城","水电路1013弄",TRUE,FALSE,FALSE,"以真实的房源对待每一位诚心买房的客户！！！【理由】：房东卖房非常诚心【产权信息】：面积：80.7平【房型介绍】：进门客厅，两房朝东南厨房卫生间朝北，采光很好。【装修情况】：一般装修！【基本税费】：满五年可*费！","特色
                                            【小区户型】小区里面有四幢电梯房两梯八户，其他的都是多层总高6楼有一梯两户，一梯三户，一梯四户。
                                                            
                    
                                            【轨道交通】小区西门出门有133-597-134-108路公交 小区北门往东走200米三号线大柏树地铁站
                    
                    
                    
                    
                "
"富天苑，02年次新房，南北版式，近12号线地铁，近欧尚大卖场","https://shanghai.anjuke.com/prop/view/A1617190859?from=filter-saleMetro-salesxq&spread=filtersearch&invalid=1&region_ids=8&position=22&kwtype=filter&now_time=1552887392",62920,92.2,17,"南","精装修","普通住宅",2,2,1,"低层",6,"无","商品房","富天苑",1.9,NA,0.3,1.2,"虹口","杨浦大桥","周家嘴路3118弄",TRUE,FALSE,TRUE,"【税费】：产权满五年，过户成本低，业主置换急售。【房龄】：房屋年代：2002年竣工。【房型】：得房..率高，房型设计布局合理，户型方正，卧室朝南，厨卫全明。【装修】：精装修基本可以拎包入住。【位置】：此房在中间位置，不靠马路，安逸宁静，非常适合居家生活！","特色
                                            【小区户型】本小区以多层为主，小量小高层，全部板式户型，两房三房，楼间距适中，户型正气全明，采光很好。
                                                            
                                            【生活配套】吉买盛大卖场，欧尚大卖场步行800米，吃喝玩乐购应有尽有，杨浦公园500米运动呼吸新鲜空气好去处。
                    
                                            【轨道交通】小区西南角500米距离12号线宁国路站，往北600米距离8号线黄兴路站，内环高架出入口距离200米
                    
                    
                    
                    
                "
"麦德龙大卖场旁，电梯大两房，精装修，房东挥泪急抛，拎包入住！","https://shanghai.anjuke.com/prop/view/A1612294899?from=filter&spread=filtersearch&invalid=1&region_ids=8&position=23&kwtype=filter&now_time=1552887392",44944,89,4,"南北","精装修","普通住宅",2,1,1,"中层",11,"有","商品房","彩虹湾",NA,NA,NA,1.98,"虹口","江湾镇","江杨南路345弄,虹湾路55弄",FALSE,FALSE,FALSE,"1、彩虹湾**钱出售2、卧室搭配的很新颖，使用率非常之高3、精装修提包入住4、客厅挑高、宽敞舒适、阳光非常充足","特色
                                                                【小区设施】小区有地下停车位车位不紧张，小区设有老年活动中心，老年人可健身运动，傍边有篮球场年轻人下班可活动。
                                        
                    
                    
                    
                                            【居民素质】小区是05年的动迁房%80是动迁户居住，大多都认识，邻居关系都不错，%20是买进住户，人员流动性较大
                    
                    
                "
"三层复式，送阁楼价值50万车位，送80平大露台，看黄浦江景","https://shanghai.anjuke.com/prop/view/A1617055492?from=filter&spread=filtersearch&invalid=1&region_ids=8&position=24&kwtype=filter&now_time=1552887392",68127,78.1,13,"南","豪华装修","普通住宅",3,2,2,NA,3,"有","商品房","外滩99",3.9,NA,NA,0.8,"虹口","北外滩","天潼路528号,天潼路508号",TRUE,FALSE,FALSE,"【产证信息】：产证面积78平米、实用面积150平【本案售价】：532万【装修情况】：全新装修，空调带地暖，新风系统。【户型设计】：3房2厅2卫，3房全朝南","特色
                                            【小区户型】主以100平以上的大户型为主，采光好，2室2厅，3室2厅大户型，楼间距宽
                                                            
                    
                                            【轨道交通】地铁8号线曲阳路地铁站650米，地铁10号线天潼路地铁100米
                    
                    
                    
                    
                "
"纪念小区两房一厅 南北通透 全明户型 低于市价  近地铁","https://shanghai.anjuke.com/prop/view/A1613316028?from=filter&spread=filtersearch&invalid=1&region_ids=8&position=25&kwtype=filter&now_time=1552887392",48902,62.4,27,"南","简单装修","普通住宅",2,1,1,"低层",6,"无","商品房","纪念小区",1.2,NA,0.26,0.7,"虹口","江湾镇","吴家湾路138弄1-6号,吴家湾路136弄1-12号,吴...",TRUE,FALSE,TRUE,"让您拥有高品质的舒适生活：纪念小区（吴家湾路52弄）<U+2022>房型：2房1厅1卫<U+2022>朝向：南北全明户型的阳光房，厨卫全明，阳光十足！！<U+2022>户数：1梯2户<U+2022>税费：满两年唯一（只需要个税1%购房契税首套1%二套3%）<U+2022>产权情况：户口没有，无抵押，产权1人，签字都很方便","特色
                                                            
                                            【生活配套】小区到达五角场商圈1500米，到岳阳医院300米，到菜场400米，到吉买盛500米
                    
                                            【轨道交通】小区步行400米到3号线大柏树站，出门就是中环高架，交通方便。
                    
                    
                    
                    
                "
"实价12号线地铁口200米，南北通透，边套全明，带固定车位。","https://shanghai.anjuke.com/prop/view/A1613377191?from=filter-saleMetro-salesxq&spread=filtersearch&invalid=1&region_ids=8&position=26&kwtype=filter&now_time=1552887392",61824,95.3,21,"南北","精装修","普通住宅",2,2,1,"低层",7,"有","商品房","阳阳公寓",1.8,150,0.35,0.5,"虹口","杨浦大桥","长阳路1865弄",TRUE,FALSE,FALSE,"房屋情况：房子是2-1-1，总高7楼的2楼，双南两房，带天井（见户型图）。2.房屋卖点：小区花园位置，接受置换，看中价可谈，干净装修，房型正气采光充足，诚意出售。3.税费情况：满五年名下一套房，只需要交纳您的契税。4.产权信息：产权人2个，无抵押无贷款，产权清晰！5.看房时间：看房随时方便！","特色
                                            【小区户型】小区由12栋多层和1栋电梯高层组成，主力户型：70-95平的两房和三房，楼栋间距约25米。
                                                                【小区设施】小区中心有一个约500平的花园，西北侧有休闲健身设施。
                                        
                    
                    
                    
                    
                    
                "
"新出！急卖！老洋房！婚房装修！送露台！带车位！看房钥匙！","https://shanghai.anjuke.com/prop/view/A1616903174?from=filter-saleMetro&spread=filtersearch&invalid=1&region_ids=8&position=27&kwtype=filter&now_time=1552887392",58689,61,14,"南北","精装修","普通住宅",2,2,2,NA,3,"有","商品房","积善里",2.2,NA,0.3,1.5,"虹口","鲁迅公园","山阴路340弄",TRUE,FALSE,TRUE,"房源介绍：【1】房屋坐落：山阴路340弄，近四川北路。虹口区繁华地段！【2】产证信息：满五！五户，无贷！无抵押！！【3】房型介绍：2/2/2，两房朝南，厅朝南，全明全亮！！！【4】装修情况：房东自住，三年前的婚房装修，当时硬装花了将近30万，一直在国外，很少回来入住，保养得非常好，拎包入住完全没问题。","特色
                                                            
                                            【生活配套】出小区向西步行50米就是鲁迅公园，平时晚饭后可以带家人一起散步，逛公园，很方便的，也可以跑步锻炼身体
                    
                                            【轨道交通】出小区向西步行500米就是虹口足球场地铁站是8号线3号线的双轨交通，平时上下班还是出远门都很方便。
                    
                    
                    
                    
                "
