"title","URL","unitprice","area","year","direction","decoration","category","bedroom","hall","lavatory","storey","totalstorey","elevator","property","community","far","parkinglot","greening","fee","admdist","secdist","address","subway","school","convenience","sellingpoint","opinion"
"洋泾花园城,南北通户型!业主急需用钱!少有放卖,不容!","https://shanghai.anjuke.com/prop/view/A1607279779?from=filter-saleMetro-salesxq&spread=filtersearch&invalid=1&region_ids=7&position=11&kwtype=filter&now_time=1552717343",60894,89.5,21,"南北","精装修","普通住宅",2,2,1,"中层",6,"无","商品房","洋泾花园城",1.7,120,0.4,1,"浦东","洋泾","苗圃路112弄",FALSE,TRUE,FALSE,"本房源介绍：1.房屋面积：89.5平2.房屋价格：报价545万，根据时间快慢，价格还可以浮动3.房屋装修：房子是自己住的，看房提前预约，房子是以前的精装的，保养很好的！4.户型介绍：此房为二房二厅一卫，南北通透，厨卫全明。5.税费解析：满五年，一手福利分房，仅有契税","特色
                                            【小区户型】小区98年竣工，都是多层，一梯两户，主力户型70平米双南两房，全明户型，户型正气。
                                                            
                    
                    
                                            【附近学校】巨野幼儿园（普通公立）  洋泾实验小学（重点公立）  泾南中学（重点公立）小区出门500米
                    
                    
                    
                "
"金纬东苑5楼两房！精装修拎包入住！送家具家电，随时可以看房","https://shanghai.anjuke.com/prop/view/A1608488914?from=filter&spread=filtersearch&invalid=1&region_ids=7&position=12&kwtype=filter&now_time=1552717343",35510,87.3,14,"南北","精装修","普通住宅",2,2,1,"高层",6,"无","商品房","金纬东苑",1.5,130,0.35,0.55,"浦东","高东","新龙路489弄1-29号",FALSE,FALSE,TRUE,"所有房源：真实在售；每天梗新；亲自和房东直接沟通.看房电话：中.原.地.产.","特色
                                            【小区户型】2004年竣工的商品房，一梯两户，房型正气，楼间距宽，采光非常好，主.推86-123平的大户型。
                                                            
                                            【生活配套】小区出门离兴村菜市场不到200米，附近300米内有月亮湾大型商业广场和联华超市，满足基本生活需求。
                    
                    
                    
                    
                    
                "
"紧邻地铁，418.00万元出售，房主急售。","https://shanghai.anjuke.com/prop/view/A1609219594?from=filter&spread=filtersearch&invalid=1&region_ids=7&position=13&kwtype=filter&now_time=1552717343",45934,91,3,"东南","简单装修","普通住宅",2,2,1,"中层",18,"无","商品房","繁荣华庭",2.1,900,0.35,1.6,"浦东","周浦","繁荣路266弄",TRUE,FALSE,TRUE,"人生四友：律师＼医生＼金融家＼经纪人．当然我是房产经纪人．认识我，*没有你赚不了钱的房子；居住没有你不舒适的房子．1.房子优势：房子属于繁荣华庭户型：2室1厅，业主一直自己自住，装修保持的很好，现在业主换房子，看房子方便。（有户型图和室内照片），采光通风都属*。有需求的朋友*别错过良机，致电24*咨询电话。2.交通配套：3.生活配套:各类新鲜蔬菜应有尽有,满足附近居民生活所需。我为您提供专业的置业服务！“你的家，我建议，你做主”欢迎实地查看！！","特色
                                            【小区户型】房子多为两梯两户或者两梯三户，经典南北通户型；
                                                                【小区设施】小区人车分流，有地下车库，比例为1：1.5，车位充足，小区内有羽毛球场
                                        
                                            【生活配套】小区离万达广场不到500米，出小区北门月200米就是周浦菜市场，生活非常便利；
                    
                    
                    
                    
                    
                "
"如果错过这套3房，你会后悔一辈子低于市场30万，满五无税急售","https://shanghai.anjuke.com/prop/view/A1611843114?from=filter&spread=filtersearch&invalid=1&region_ids=7&position=14&kwtype=filter&now_time=1552717343",27435,94.8,10,"南","简单装修","普通住宅",3,2,1,"低层",12,"有","商品房","欧风家园(南区)",1.4,NA,0.32,0.8,"浦东","周浦","瑞意路399弄",FALSE,TRUE,TRUE,"如果深夜看到我的房源——请给我打电话——因为我还在工作！来到了魔都上海，我们从事着不同的行业，渴望在这里闯出属于自己的一片事业，我们那无处安放的青春，将要在这里奔放。我的手机24为您开机:我们致力于为您和您的家人打造幸福、温馨家的港湾。手机：您不妨拿起电话，发个信息，或者打个电话，也许，经过我们真诚的沟通，我会清晰明了您的详细需求。我们卖的不是房子，而是诚心诚意！","特色
                                            【小区户型】55平1房全南户型，75平2房南北通，103平3房南北通透，得房率89%，主推75平小户型。
                                                                【小区设施】小区自带健身器材，儿童游乐中心，车位468个，比例1:1，绿化35%，可满足日常生活需求。
                                        
                                            【生活配套】1.5公里内绿地缤纷广场（商业综合体）周浦公园，1公里内周浦医院（三级甲等）小区门口四高菜市场。
                    
                    
                                            【附近学校】对口欧风幼儿园，周浦实验小学，周浦实验中学。
                    
                    
                    
                "
"业主看好一手房，急降80万，我家小区门口就是7号线锦绣路站，","https://shanghai.anjuke.com/prop/view/A1613179053?from=filter-saleMetro&spread=filtersearch&invalid=1&region_ids=7&position=15&kwtype=filter&now_time=1552717343",48024,83.5,15,"南","精装修","普通住宅",2,2,1,"高层",6,"无","商品房","莲文苑",1.8,359,0.3,0.85,"浦东","北蔡","莲园路77弄",TRUE,FALSE,TRUE,"1、【户.型.介.绍】：进门厅南北直通带南北阳台，主卧朝南，次卧朝北，卫生间朝东；全明户型2、【装.修.介.绍】：中式偏简约风格装修，之前一直自己住；3、【税.费.介.绍】：满五年，个税只需要一个点，没有抵押、没有贷款、没有纠纷，随时可以签字的；4、房型：一房朝南，一房朝北，厅南北通带阳台，厨卫全明。5、装修：采光无任何遮挡，豪华装修，家具家电全送。房东一直自住，保养的好，可以直接拎包入住，两梯两户板式建筑，达到80%。6、物业安保严谨，小区绿化达50%，环境十分优美。周边配套设施完善，交通十分便利，让您享受高端","特色
                                            【小区户型】房屋有多层、电梯、面积53-127平、小区楼栋距大、采光都非常好、主要缺点是北边靠高科西路、有点吵。
                                                            
                                            【生活配套】小区出门500米有商场、菜市场、解决业主生活需求。
                    
                    
                    
                    
                    
                "
"VR全景看房，原始三房改南北大两房，楼层好，位置好,装修好。","https://shanghai.anjuke.com/prop/view/A1607274872?from=filter&spread=filtersearch&invalid=1&region_ids=7&position=16&kwtype=filter&now_time=1552717343",35955,89,21,"南北","精装修","普通住宅",2,2,1,"中层",6,"有","商品房","永业小区(南区)",1.2,NA,NA,0.6,"浦东","金桥","永业路42弄,永业路94弄",TRUE,TRUE,FALSE,"产证面积93平，一梯两户、一房朝北，一房朝南，客厅在中间，主卧和厅带阳台，真正的全明户型，采光通风*。","特色
                                            【小区户型】小区以小户型为主，楼层是6楼的多层，层高2.65.一房48到54平，两房57到69平三房81到96平
                                                                                    【房屋品质】全钢混结构，结实牢靠。外立面都是涂料材质，底色为红色，每两年粉刷一次，保存的较新。
                    
                    
                                            【轨道交通】近地铁9号线金桥站距小区450米直达曹路5站、世纪大道5站、徐家汇13站、七宝19站、松江南站29站
                    
                                            【附近学校】蒲公英幼儿园距小区600米，是上海市公办示范性幼儿园，占地15000平，规模大，师资力量雄厚。
                    
                    
                                            【其他描述】伟发物业管理，物业费每月0.5元每平。封闭式管理，陌生车辆进出会做登记和限制。保洁人员定点对小区打扫
                    
                "
"地铁双轨6.12.新装修才半年.家具家电全送.动迁满五没有税","https://shanghai.anjuke.com/prop/view/A1602439396?from=filter-saleMetro-salesxq&spread=filtersearch&invalid=1&region_ids=7&position=17&kwtype=filter&now_time=1552717343",38235,68,23,"南北","精装修","普通住宅",2,1,1,"低层",6,"无","商品房","东陆新村四街坊",NA,NA,0.34,0.95,"浦东","金桥","凌河路38弄",TRUE,FALSE,TRUE,"欢迎光临太.平.洋房屋陈云尚的网络店铺早6点-晚12点，想了解具体详情，请接着看↓↓↓东陆新村四街坊1.房屋概况：产证面积68平，2/1/1，房型方正大气，厨卫全明，小区花园位置，前后完全无遮挡！稀/缺户型。2.税费情况：满五，税费少！3.装修情况：2018年婚房精装，空关半年，自己才住了一个月不到就搬走了，接近于全新装修4.交通配套：6/12线双地铁，巨峰路站200米。","特色
                                            【小区户型】小区都是多层6楼楼梯房，主力面积63-67平双南2房，底楼带天井
                                                            
                    
                                            【轨道交通】小区出门口600米就是巨峰路6、12号线地铁站
                    
                    
                    
                    
                "
"特价房 开年好房 16号线口 精装洋房一手新开  抓紧咨询！","https://shanghai.anjuke.com/prop/view/A1607192447?from=filter&spread=filtersearch&invalid=1&region_ids=7&position=18&kwtype=filter&now_time=1552717343",25323,93,1,"南北","精装修","普通住宅",2,2,2,"中层",8,"有","商品房","滴水湖馨苑",NA,NA,NA,1.75,"浦东","临港新城","方竹路88弄,方竹路222弄,方竹路333弄",TRUE,TRUE,FALSE,"本房源为一手精装新开楼盘，*盛大开启，火爆认筹中，欢迎咨询小曹，代理价买房更划算哦！已经去看过房的就不用来找我了，所有自访客户均与代理方无关，不可锁定代理价","特色
                                                            
                    
                    
                                            【附近学校】小区自带方竹幼儿园，就在小区的西南面位置，一墙之隔50米，园内现设有7个教学班，在园教职员工共35人
                    
                    
                    
                "
"不靠高架南北通户型，安静无噪音，自住保养好房东已定好浦西二手","https://shanghai.anjuke.com/prop/view/A1599163377?from=filter&spread=filtersearch&invalid=1&region_ids=7&position=19&kwtype=filter&now_time=1552717343",84386,84.7,3,"南","精装修","普通住宅",2,2,1,"中层",18,"有","商品房","万科翡翠公园",2.8,300,0.35,5.8,"浦东","张江","环科路677弄",TRUE,TRUE,TRUE,"户型介绍：一房朝南，一房朝北，户型通透，全明采光。装修描述：目前自住中，家具家电都可以送，看成交价，开发商统一装修，中秧空调带地暖，卫浴全部卖点：三期位置好，安静无噪音，统一装修，自住保养好，看房方便。","特色
                                                            
                                            【生活配套】到长泰广场1000米，200米内有万科翡翠公园商业广场，吃喝玩乐都有
                    
                                            【轨道交通】到2号金科路地铁1500米，自驾1000米上中环路高架
                    
                                            【附近学校】凭万科翡翠70年产权证就读万科翡翠学校
                    
                    
                    
                "
"多层的三楼，出行方便，婚房装修，南北通透，对扣建平，满五少税","https://shanghai.anjuke.com/prop/view/A1612531183?from=filter-saleMetro-salesxq&spread=filtersearch&invalid=1&region_ids=7&position=20&kwtype=filter&now_time=1552717343",48864,88,16,"南北","精装修","普通住宅",3,2,1,"中层",6,"无","商品房","绿地御桥苑",1.3,200,0.3,0.5,"浦东","御桥","御山路390弄1-40号",TRUE,TRUE,TRUE,"小区环境：2003年的动迁房，小区原居民会比较多，邻里邻居都比较和善，小区绿化高达30，完全可以满足当下生活需要房屋信息：此套房屋楼层非常好，全南户型，装修业主花了26万，家电家具全送，采光非常好","特色
                                            【小区户型】一梯两户，一室49平全明户型。二室67平一房朝南一房朝北、厅南北正通。三室89平，两房南一房北。
                                                            
                                            【生活配套】小区西面200米万科2049大商场，御桥菜市场。东面100米东郊百联。
                    
                                            【轨道交通】地铁11号线御桥站，18号线（在建）预计2020年底通车。小区东面200米公交总站。
                    
                                            【附近学校】对口贝贝星幼儿园、御桥小学、建平实验中学（市重点）。
                    
                    
                    
                "
"正气南北2房 精装拎包入住 房东定好新房腾名额急售 家具全","https://shanghai.anjuke.com/prop/view/A1611629759?from=filter&spread=filtersearch&invalid=1&region_ids=7&position=21&kwtype=filter&now_time=1552717343",31947,73.6,11,"南北","精装修","普通住宅",2,2,1,"低层",6,"无","商品房","昱龙家园(北区)",1.5,385,0.3,1,"浦东","周浦","康达路688弄",FALSE,FALSE,TRUE,"周浦新盘绿地柏澜晶舍对面就是该小区。产权面积：房子的产证面积是73.37平米，总高6楼的3楼，采光好；户型：2房2厅1卫，主卧带飘窗，厅南北通透，房型非常正气；税费：2009年的配套商品安置房，房东是到动迁交易，无营业税，大大减少了客户的购房成本！装修：房子是3年前的自住装修，保养非常好，可以拎包入住；","特色
                                            【小区户型】小区总共43栋楼，其中10栋为电梯房，其余全部是多层的，小区一刚需1房2房为主，3房较少
                                                                【小区设施】小区自带娱乐设施，如小孩滑滑梯，老年休闲椅，小区共有385个车位，配比1:0.5，相对拥挤
                                        
                    
                    
                    
                    
                    
                "
"婚装两房，可改三房，地铁扣200米，读川中南校，一梯两户急售","https://shanghai.anjuke.com/prop/view/A1605444615?from=filter-saleMetro-salesxq&spread=filtersearch&invalid=1&region_ids=7&position=22&kwtype=filter&now_time=1552717343",33024,96.9,23,"南北","精装修","普通住宅",2,2,1,"高层",6,"无","商品房","桃园公寓",NA,100,0.3,0.8,"浦东","川沙","南桥路459弄",TRUE,TRUE,TRUE,"房子我实地去看过，房东给人的感觉还不错，房东因为换房子，所以现在价格基本上便宜20-30万。下面说一下我对房子的感觉吧：1，户型方正，格局好，2房朝南，厅朝北，厨卫朝北，全明采光，很通透2，精装修的房子，房东保养的很好3，房子在小区的位置很好，央位，不靠路，房子带一个固定车位的","特色
                                                            
                                            【生活配套】距川南菜市场1000米，川沙公园50米
                    
                                            【轨道交通】距地铁2号线川沙站800米，公交站台100米
                    
                    
                    
                    
                "
"地铁口500米70年住宅房东急卖配套成熟可落户上学看房有钥匙","https://shanghai.anjuke.com/prop/view/A1611769236?from=filter&spread=filtersearch&invalid=1&region_ids=7&position=23&kwtype=filter&now_time=1552717343",23913,92,7,"南北","精装修","普通住宅",3,2,2,"中层",15,"有","商品房","保利蔚蓝林语(公寓)",NA,NA,0.35,2.38,"浦东","临港新城","竹柏路500弄",TRUE,TRUE,TRUE,"1、房子楼层好，采光度好，四周通风。室内配套设施齐全，南北通透。2、地理位置优越，靠近马路，周边有商场、水果店、银行、邮局、医院、学校、超市、等一应俱全，方便您的出门和生活。3、小区坏境好，周围有公园，广场，绿化程度高，有门卫和保安24小石负责治安，保证您的生活安全。4、房子精装修，拎包入住，是居住的理想之所。","特色
                                            【小区户型】小区均为，小高层，和联排别墅，叠加别墅主力户型97平，南北通透，赠送面积。
                                                                【小区设施】小区内配套齐全，内有儿童滑滑板，中老年健身器材，临近港城新天地，吃喝娱乐。
                                        
                    
                    
                                            【附近学校】小区对口重点学校，可上冰厂田优儿园，明珠小学，实验中学。
                    
                    
                    
                "
"（实地拍照）新挂牌莲康苑10楼一房 产权清晰 看房方便","https://shanghai.anjuke.com/prop/view/A1607579540?from=filter&spread=filtersearch&invalid=1&region_ids=7&position=24&kwtype=filter&now_time=1552717343",48276,58,21,"南","精装修","普通住宅",1,1,1,"中层",17,"有","经济适用房","莲康苑",1.2,NA,0.3,0.8,"浦东","北蔡","高青路4567弄",TRUE,TRUE,TRUE,"核心卖点配套成熟，近商圈，得房率高，主卧朝南，价格低基本信息该房产位于高青路4567弄，属于浦东北蔡板块，房屋总建筑面积58平米，一室一厅，实用型房屋，适合单身或夫妻居住。房屋朝向南。位于中层(总楼层数是15楼)。周边配套本房周边有上海福山正达外国语学校小学、北蔡镇中心小学等学校；51生活时区、幕天商业广场等商超。公交方面，公共交通方面，附近有轨交13号线，步行约376米到达绿川新村站。另外还有792路、929路、1025路等线路。","特色
                                            【小区户型】小区一梯三户，60-116平一房至三房，一房全南户型，两房一南一北户型，采光好。
                                                            
                                            【生活配套】小区东门左拐50米五星商业广场，一公里内北蔡商业广场，农工商超市。
                    
                    
                    
                    
                    
                "
"16号线地铁800米，5米挑高，外地人可买，业主降价急售","https://shanghai.anjuke.com/prop/view/A1607312062?from=filter&spread=filtersearch&invalid=1&region_ids=7&position=25&kwtype=filter&now_time=1552717343",17222,90,5,"南","精装修","普通住宅",3,1,2,"中层",15,"有","商品房","绿地东海岸时尚广场",NA,NA,NA,3.2,"浦东","周浦","周祝公路268弄,周祝公路257号",TRUE,FALSE,TRUE,"一、房型结构：该得房率高，客厅很敞亮，前后楼层大，无遮挡，采光非常棒！二、装修情况：品质环保，室内保养非常好，可以拎包入住，少交营业税，性价比超高！三、小区介绍：位置，绿化率高，环境优雅，景色美，空气好，得房率高。四、交通优势：小区出门就是公交和地铁站，出行非常的便捷","特色
                                            【小区户型】小区主力面积45-60平复式房4米5挑高，楼间距40米采光好
                                                            
                                            【生活配套】小区步行800米可到16号线周浦东站，门口有公交站点796路，向东步行700米是智汇家园超市等
                    
                    
                    
                    
                    
                "
"新出笋盘 值得一看钻石楼层 南北通透 满五动迁房 看房随时","https://shanghai.anjuke.com/prop/view/A1609483823?from=filter&spread=filtersearch&invalid=1&region_ids=7&position=26&kwtype=filter&now_time=1552717343",81490,85.9,19,"南北","精装修","普通住宅",3,2,1,"中层",6,"有","商品房","崮山小区一街坊",NA,NA,0.35,0.6,"浦东","洋泾","灵山路1390弄,灵山路1396弄",FALSE,TRUE,FALSE,"1.房屋面积：85.87平米，楼层：钻石楼层。2.房屋价格：现价700万，满五年唯/一动迁房3.房屋装修：房子目前是自己住的，看房的话提前预约.装修的话是豪华装修4.户型介绍;此房为三房二厅一卫，两房朝南.一房朝北，厨卫全明","特色
                                            【小区户型】小区房龄为96年，动迁房居多，多为1T2户，也有1T4户，主推47平小户型，总价低
                                                            
                    
                    
                                            【附近学校】对口重点幼儿园百灵鸟幼儿园，小区为小区内六师附小，一梯队小学，中学为进才北校中学
                    
                    
                    
                "
