"title","URL","unitprice","area","year","direction","decoration","category","bedroom","hall","lavatory","storey","totalstorey","elevator","property","community","far","parkinglot","greening","fee","admdist","secdist","address","subway","school","convenience","sellingpoint","opinion"
"崇明不限购的高品质一手别墅社区（实力开发商）上海侯花园","https://shanghai.anjuke.com/prop/view/A1608695550?from=filter&spread=filtersearch&invalid=1&region_ids=20&position=11&kwtype=filter&now_time=1553069091",12500,80,3,"南北","精装修","普通住宅",3,2,2,"中层",6,"有","商品房","长岛天地",NA,NA,NA,0,"崇明","长兴岛","长橘路397弄",FALSE,FALSE,TRUE,"户型介绍：一期首推联排别墅，地上三层半，地下半层，负一一层为下联排，面积145平，三房二厅三卫，赠送约50-75平南北双院；二层?三层为上联排，面积143平，三房二厅三卫，全明采光，南北双露台；项目总建面积33万，总规划2193户，分两个地块开发。宗地二，规划1041户，叠墅740户，合院119户，洋房182户。产品风格上沿用融创TOP系风格，合院借鉴中式风格，采用街坊理念组团建造；叠墅采用民国风格，融合江南的优雅，塑造汉风吴韵”逸境感。打造区域高品质别墅。","特色
                                            【小区户型】小区主力面积88平2房2厅1卫 110-150平为3房南北通透
                                                            
                                            【生活配套】出小区500米处有 菜场 银行 饭店 大型购物超市等
                    
                    
                    
                    
                    
                "
"一手中式合院别墅 外地人无需社保 适合养老度假 下沉式花园","https://shanghai.anjuke.com/prop/view/A1612466779?from=filter&spread=filtersearch&invalid=1&region_ids=20&position=12&kwtype=filter&now_time=1553069091",12222,135,4,"南北","精装修","普通住宅",4,2,3,NA,3,"有","商品房","绿岛江湾城",1.7,200,0.3,1.2,"崇明","崇明主城","星村公路,近永兴西路",FALSE,TRUE,TRUE,"此项目位于崇明岛西北侧，80的，30森林覆盖率，旅游盛地、养生天堂户户沿河景观开发商统一在售，关键是不限购！不限购！不限购！叠加别墅：价格160万-250万，面积110平米-143平米1、地上三层，地下一层，1楼和-1楼为下叠加，产证面积110平，三房二厅二卫，-1楼赠送约50-75平，实际面积达200平左右,2、二层三层为上联排，面积143平，三房二厅三卫，全明采光，南北双露台，共4个楼台。联排别墅：价格380万-450万，面积135-164平米地面三层，送前后花园，花园面积100-150平米，露台40平米，四房两厅三卫，使用面积高达300-350平米","特色
                                                            
                                            【生活配套】小区自带大型商业体 小区150米中国银行 大药房。
                    
                    
                                            【附近学校】小区往东500米绿岛小学 绿岛中学 百强县小学学考级才能读。
                    
                    
                    
                "
"崇明岛首付26万一线江景房 精装修准现房 不限购 看房车接","https://shanghai.anjuke.com/prop/view/A1613166245?from=filter&spread=filtersearch&invalid=1&region_ids=20&position=13&kwtype=filter&now_time=1553069091",9158,95,1,"南北","精装修","普通住宅",4,2,2,"中层",6,"有","商品房","元件二村",NA,20,NA,0.5,"崇明","崇明主城","元件二村1-8号",FALSE,FALSE,FALSE,"【出售价格】：目前可以认筹价格11000元/㎡【户型面积】：85㎡（2+1室2厅1卫），95㎡（3室2厅1卫），113㎡（4室2厅2卫）【装修户型】：洋房：一梯两户，南北通透，厅带阳台，精装硬装送空调。【层高总高】：洋房总高6层，别墅暂时未售。售楼部负责：","特色
                                            【小区户型】本小区为多层房，热推38到60平小户型，楼间距36米采光充足
                                                                【小区设施】本小区自带145平篮球场，活动室供业主休闲娱乐
                                        
                    
                    
                    
                    
                    
                "
"长兴岛地铁口一手现房，环境优美，位置优越，适合度假，养老刚需","https://shanghai.anjuke.com/prop/view/A1609146146?from=filter&spread=filtersearch&invalid=1&region_ids=20&position=14&kwtype=filter&now_time=1553069091",20202,99,2,"南北","精装修","普通住宅",3,2,2,"中层",12,"有","商品房","泰禾大城小院(公寓)",1.5,NA,0.35,3.9,"崇明","长兴岛","凤凰公路1088弄",TRUE,TRUE,TRUE,"开发商：泰禾集团；（专注高端院子系列）小区概况：分为公寓，叠加，合院；建筑面积20万方面积：公寓99平（3/2/2）总价230-280万，叠加68-138平，总价180-320万；合院145平总价450万；小区配套：自带2万方商业，长兴岛镇中心繁华地段，对口上海黄浦实验小学（就在小区旁边）；地铁19号线800米，2站到金桥；双会所，恒温泳池；小区人车分流，小区一街之隔就是长兴郊野公园（5个世纪公园大）","特色
                                            【小区户型】小区为88栋楼，都是为多层，面积为60—95平的二房或三房组成，楼间距为40米，采光无敌
                                                                【小区设施】小区自带娱乐场所400米里面有健身器材等，还有球场150平米提供为业主使用
                                        
                    
                    
                    
                    
                    
                "
"首付10万！！赠送12平！！精装全配！！送产权车位！！急急急","https://shanghai.anjuke.com/prop/view/A1614490896?from=filter&spread=filtersearch&invalid=1&region_ids=20&position=15&kwtype=filter&now_time=1553069091",7989,47,9,"南北","精装修","普通住宅",3,2,2,"中层",6,"无","商品房","明华二村",1.2,200,0.25,0.5,"崇明","崇明主城","明华二村1-50号",FALSE,TRUE,TRUE,"房型正气：格局周正合理，无浪费面积。精致装修：开发商统一装修，风格清雅别致，保护的非常好。采光充足：楼间距很大，无遮挡，采光非常棒。地段优势：位于区域繁华地段。配套成熟：小区周边配套特别完善，附近有银行，医院，校区，卖场等。","特色
                                            【小区户型】小区为总高六层的多层住宅房，主力面积为30-50平米小户型，楼间距32米，无遮挡，采光好。
                                                            
                    
                    
                    
                    
                    
                "
"客户置换急售，机会只有一次，满五唯一两房朝南，带装修送车位","https://shanghai.anjuke.com/prop/view/A1618893749?from=filter&spread=filtersearch&invalid=1&region_ids=20&position=16&kwtype=filter&now_time=1553069091",9375,80,19,"南北","精装修","普通住宅",2,2,1,NA,5,"有","商品房","前进农场海燕新村",1.2,100,0.35,0.5,"崇明","崇明主城","海燕新村19-138号",FALSE,FALSE,TRUE,"专程安排您实地考察看房此房源可能跟实体房有点不一样，可来电或短信咨询，敬请谅解房源优势：得房率89%！1，小区全明格局朝向：南格局方正得房率高2，客厅宽敞舒适落地阳台让充足的阳光不留余地的闯进来主卧朝南次卧朝北面积特别合理3，厨房宽敞，让您和家人有足够的空间展现私家厨艺4，连接厨房和客厅之间是您和家人享受美味的餐厅，让您热情的招待亲朋好友","特色
                                            【小区户型】4栋是六层不带电梯的，6栋15层的小高层，主力面积58、75、82、的主力户型
                                                            
                                            【生活配套】小区出门往东200米就是一个大润发超市，吃喝玩乐，水果生鲜，一应俱全，满足居民日常所需。
                    
                    
                    
                    
                    
                "
"不限购 崇明一手洋房 精装修带地暖 70年产权住宅 可落户","https://shanghai.anjuke.com/prop/view/A1618112197?from=filter&spread=filtersearch&invalid=1&region_ids=20&position=17&kwtype=filter&now_time=1553069091",14892,85.3,9,"南","精装修","普通住宅",2,1,1,"低层",11,"有","商品房","裕鸿佳苑",0.8,200,0.4,0.8,"崇明","崇明主城","安寓路99弄",FALSE,TRUE,TRUE,"此房房间都是朝南的，客厅非常的宽敞，采光非常好，买房子送家具的，有着70年的产权。","特色
                                            【小区户型】小区基本以60到100左右平的一房至三房，总高楼层5楼一梯二户南北通透楼间距40米左右，采光非常好。
                                                                【小区设施】小区都设有地上车位，小区中心有1000米左右花园，配有老年健身和儿童滑梯等设施
                                        
                                            【生活配套】小区门口就有莲花超市，私人影院，学校，业主出门就可以购物休闲
                    
                    
                    
                    
                    
                "
"崇明岛主城 地铁口 房型正 采光好 前后无遮挡","https://shanghai.anjuke.com/prop/view/A1619363797?from=filter&spread=filtersearch&invalid=1&region_ids=20&position=18&kwtype=filter&now_time=1553069091",19209,81.2,6,"南","精装修","普通住宅",2,2,1,"低层",25,"有","商品房","明珠花苑",1.6,300,0.32,1,"崇明","崇明主城","育麟桥路188弄",TRUE,FALSE,FALSE,"户型：88平米二房两厅一卫，额外赠送10个平方面积和三个大阳台，南北通透。楼层：花园式洋房，中间楼层，楼间距50-80米，层高3.01米。详情：绿化率40%，容积率1.6得房率90%物业费1.2元。车位：车位配比1.1.5全小区人车分流。","特色
                                            【小区户型】小区的两房是全明南北通透户型，楼间距都在80米，阳光充足，不需要任何通风设备，南北开窗就有自然通风。
                                                            
                    
                    
                    
                    
                    
                "
"裕鸿佳苑配四 新出两房 楼层佳 南北通透 看房随时方便","https://shanghai.anjuke.com/prop/view/A1618227114?from=filter&spread=filtersearch&invalid=1&region_ids=20&position=19&kwtype=filter&now_time=1553069091",17324,83.7,8,"南北","毛坯","普通住宅",2,2,1,"中层",6,"无","商品房","裕鸿佳苑(南一区)",NA,200,0.4,0.8,"崇明","崇明主城","安寓路100弄",FALSE,TRUE,FALSE,"1：一房朝南一房朝北，厅南北通透，户型方正。2：一梯两户，楼层佳，采光无任何遮挡，得房率高。3：产证面积真实，可直接过户贷款。","特色
                                            【小区户型】小区都是多层房，主要面积是100-140平，极少60平左右房源。
                                                                【小区设施】小区自带一个幼儿园。停车位配比1：1.5，完全不会影响停车。
                                        
                    
                    
                    
                    
                    
                "
"未来19号线必经地 可挂上海户口外地人可买带装修送装修","https://shanghai.anjuke.com/prop/view/A1619446058?from=filter&spread=filtersearch&invalid=1&region_ids=20&position=20&kwtype=filter&now_time=1553069091",9229,43.3,6,"南北","精装修","普通住宅",2,2,1,"中层",6,"有","商品房","新海二村",1.8,100,0.35,0.6,"崇明","崇明主城","新海二村1-48号",TRUE,FALSE,FALSE,"，正气两房，采光十足，得房率高，拎包入住。2客厅宽放，卧室温馨适，厨房设施齐全，卫生间干净整洁。3小区环境优美，低密度社区，绿化率高，空气清新。4位于小区中心位置，视野开，可以看到小区中心景观5小区人文环境优良，物业保安非常到位，您可以安心入住","特色
                                            【小区户型】小区由多层组成，一梯二户，面积在38~80平不等，楼栋距在35米，采光充足。
                                                                【小区设施】小区正中心位置8号楼附近有一个小型篮球场和老年公共健身中心，人车分流。
                                        
                    
                    
                    
                    
                    
                "
"裕鸿佳苑八期 新出性价比两房 4楼的好楼层 看房有钥匙","https://shanghai.anjuke.com/prop/view/A1619294907?from=filter&spread=filtersearch&invalid=1&region_ids=20&position=21&kwtype=filter&now_time=1553069091",16315,85.8,4,"南北","毛坯","普通住宅",2,2,1,"中层",6,"无","商品房","裕鸿佳苑(八期)",NA,NA,NA,0.5,"崇明","崇明主城","裕洲路151弄",FALSE,FALSE,FALSE,"1：一房朝南一房朝北，厅南北通透，户型方正。2：一梯两户，楼层佳，采光无任何遮挡，得房率高。3：产证面积真实，可直接过户贷款。","特色
                                                            
                    
                    
                    
                                            【居民素质】小区大都是附近上班的租客，租售比百分之五十，而且老人小孩也很多，大都是60岁以上的老人，氛围融洽
                    
                    
                "
"长兴岛江山美宸江景洋房，二套首付5成起，精装交付良心楼盘","https://shanghai.anjuke.com/prop/view/A1618300740?from=filter&spread=filtersearch&invalid=1&region_ids=20&position=22&kwtype=filter&now_time=1553069091",23371,89,1,"南北","精装修","普通住宅",3,2,2,"高层",17,"有","商品房","泰禾大城小院(公寓)",1.5,NA,0.35,3.9,"崇明","长兴岛","凤凰公路1088弄",FALSE,FALSE,TRUE,"开发商：泰禾集团类型：住宅，交房标准：精装，地暖、空调产权：70年物业费：泰禾物业管理有限公司，3.9元绿化：35%户型面积：住宅，89-99平（3-2-2），1T2，总高17层，均价2.7万元/平，总价210-240别墅：110-136平，总价380-500万","特色
                                            【小区户型】小区目前户型99平3房2厅2卫，还有部分叠墅，上叠100平米3房，中叠66平米小两房，下叠135平米
                                                            
                    
                    
                    
                    
                    
                "
"独梯独户，一手高精致洋房（绿岛江湾城）品质社区 可用公积金","https://shanghai.anjuke.com/prop/view/A1617908771?from=filter&spread=filtersearch&invalid=1&region_ids=20&position=23&kwtype=filter&now_time=1553069091",9375,80,4,"东","简单装修","普通住宅",2,1,1,"中层",9,"有","商品房","绿岛江湾城",1.7,200,0.3,1.2,"崇明","崇明主城","星村公路,近永兴西路",TRUE,FALSE,TRUE,"此房源经本人证实，*！！！推荐理由1、户型方面：朝向：朝南户型正气布局合理；2、装修：一般装修3、周边配套：周围商店：建英,兰军,文峰(海永店)新城联华(三厂路)秀芳周边：:海永卫生院,海门市海永乡卫生院周边银行：邮政储蓄银行(启东市良种场营业所),农业银行(启隆分理处),工商银行(临江支行)4、交通：周边公交：公交路线：申崇六线崇明南门站、南隆专线长征农场站。附近地铁：暂无资料5、小区环境：环境优美，安静舒适，配套设施齐全，高，管理周密，物业费合理。6、价格：本房源价格优惠，本小区性价比，房东急售！！！","特色
                                            【小区户型】项目由4幢高层 ，8幢小高层和24栋别墅组成，主力户型是58平的1房和116平的3房
                                                                【小区设施】小区内部有开心农场，多功能会所，有游泳池，健身房等 还有篮球场，5人制足球场
                                        
                    
                    
                    
                    
                    
                "
"崇明岛森林公园地铁口，附赠60平菜园，外地人可买，可用公积金","https://shanghai.anjuke.com/prop/view/A1619377294?from=filter&spread=filtersearch&invalid=1&region_ids=20&position=24&kwtype=filter&now_time=1553069091",8766,47,13,"南北","简单装修","普通住宅",2,1,1,"中层",6,"无","商住两用","东风农场东风三村",NA,NA,NA,0.4,"崇明","崇明主城","东风三村1-49号",TRUE,FALSE,TRUE,"紧邻国家AAAA级东平森林公园和前卫生态村的东风农场，是崇明八个农场中地段*好的一个农场，鸟语花香空气新鲜，是养老的理想地方！这里交通便利，配套设施齐全，有医院、菜场、超市、公交站、银行、邮局、派出所等生活十分方便。","特色
                                            【小区户型】本小区为多层房。热推32到63平小户型，楼间距45米采光充足
                                                                【小区设施】小区自带160平篮球场以及活动室供业主休闲娱乐
                                        
                    
                    
                    
                    
                    
                "
"地铁口 低总价 不限购 豪华装修 带地暖 大三房 价格真实","https://shanghai.anjuke.com/prop/view/A1619393672?from=filter&spread=filtersearch&invalid=1&region_ids=20&position=25&kwtype=filter&now_time=1553069091",8772,57,6,"南北","精装修","普通住宅",2,2,2,"低层",11,"有","商品房","跃进新村",NA,200,NA,0.8,"崇明","崇明主城","跃进新村1-98号",TRUE,FALSE,TRUE,"1户型正气，南北通透，采光好，卧室朝南带飘窗，客厅送阳台，而且房间都比较大，2成熟的小区里的新房子，配套全，生活便利，交通方便，3商业核心地段，楼层，送超大楼阁，视野开阔，","特色
                                            【小区户型】小区6层住宅， 主力面积为55-77平，房间朝北，采光好。
                                                                【小区设施】本小区车位1:1，小区有一个10平花园，20平健身活动场所。
                                        
                    
                    
                    
                    
                    
                "
"裕鸿佳苑八期 景欢位置 景观湖 风景怡人 可过户可公积金","https://shanghai.anjuke.com/prop/view/A1619584335?from=filter&spread=filtersearch&invalid=1&region_ids=20&position=26&kwtype=filter&now_time=1553069091",17480,85.8,4,"南","毛坯","普通住宅",2,2,1,"中层",6,"无","商品房","裕鸿佳苑(八期)",NA,NA,NA,0.5,"崇明","崇明主城","裕洲路151弄",TRUE,TRUE,TRUE,"1.高品质住宅小区，对口百年名校，功能布局清晰2.南向阳台连通客厅厨房，南北通透3.主卧私享大面积飘窗，明朗温馨，感受自然芬芳4.超大明窗客卧，通风顺畅，尽享舒逸5.小区环境优美，物业管理也是非常到位，多层物业费也非常低，周边配套设施齐全，交通更是非常方便，在这里您的生活成本非常低，南北通透。","特色
                                            【小区户型】小区以60-135平的6层楼梯房和94-136平的11层小高层电梯房组成，楼间距40米以上，非常开阔
                                                                                    【房屋品质】小区交房于2015年底，房屋质量非常好，房龄非常新，顶楼无漏水，底楼不返潮。
                    
                    
                                            【轨道交通】小区门口50米就有东滩1路公交车，可乘坐至陈家镇枢纽站换乘各路岛内公交线路或者申崇线前往上海市区。
                    
                                            【附近学校】小区内自带幼儿园，500米内裕安中学，裕安小学。裕安小学为重点小学，师资力量非常雄厚。
                    
                    
                    
                "
"沪崇专线，轨交崇明线，南北通精装修，满五年，诚心售","https://shanghai.anjuke.com/prop/view/A1619310927?from=filter&spread=filtersearch&invalid=1&region_ids=20&position=27&kwtype=filter&now_time=1553069091",16667,60,10,"南北","精装修","普通住宅",2,2,1,"高层",6,"无","商品房","长岛天地",NA,NA,NA,0,"崇明","长兴岛","长橘路397弄",FALSE,FALSE,TRUE,"1，此房坐北朝南，全明户型，南北正通，格局相当漂亮，卧室和客厅是分离开的，客厅有独立的2个面，特别好摆家具和电器。2，户型正气，位置独特，视野开阔，空气清新，紧对花园，特别适合居家过日子。3，楼层好，采光好，前后无遮挡。清晨时，您站在客厅里，沐浴着旭日的光辉，精神饱满舒畅。4，卫生间设计干湿分区，干净卫生。5，层高三米，精装，空调，内设双层真空隔音玻璃，安静舒适。","特色
                                            【小区户型】现在在卖的面积88平，110，150这几种户型，别墅也有，小区还是很不错的
                                                            
                                            【生活配套】小区前方是东平国家森林公园，西沙湿地等，近的一公里是凤凰公园，御岛大酒店，联华超市
                    
                    
                    
                                            【居民素质】住在这里的基本上是本岛自己的居民，很少出租，所以说人际关系还是非常和谐的
                    
                    
                "
"上海崇明 低密度花园洋房 精装带电梯 随时可看 社区环境很好","https://shanghai.anjuke.com/prop/view/A1618039779?from=filter&spread=filtersearch&invalid=1&region_ids=20&position=28&kwtype=filter&now_time=1553069091",13971,68,7,"南北","简单装修","普通住宅",2,2,1,"中层",6,"有","商品房","长岛天地",NA,NA,NA,0,"崇明","长兴岛","长橘路397弄",FALSE,FALSE,TRUE,"1】产证信息：65平米，产权清晰，交易安全。2】本案售价：110万，看中价格好商量。3】装修情况：居家精/装修，可以拎包入住；4】建筑格局：2房2厅1卫，1房朝南，1房朝北，客厅南北通带阳台，厨卫朝北，全明户型，采光充足，户型设计大气合理，非常受大众之喜爱。","特色
                                            【小区户型】小区是由 别墅形式，面积在80-240平，楼间距50米，车位1：1.5
                                                            
                                            【生活配套】附近有东平国家森林公园，西沙湿地等，离凤凰公园非常近，1公里不到 御岛大酒店，联华超市，
                    
                    
                    
                    
                    
                "
