"title","URL","unitprice","area","year","direction","decoration","category","bedroom","hall","lavatory","storey","totalstorey","elevator","property","community","far","parkinglot","greening","fee","admdist","secdist","address","subway","school","convenience","sellingpoint","opinion"
"首付20万丨地铁500米丨无需社保丨外地人可买丨精装修带车位","https://shanghai.anjuke.com/prop/view/A1606326219?from=filter&spread=filtersearch&invalid=1&region_ids=18&position=11&kwtype=filter&now_time=1553076399",10714,70,4,"南北","精装修","普通住宅",3,1,1,"中层",6,"有","商品房","果园二村（金山）",NA,NA,NA,0.45,"金山","张堰","果园二村1-5号",TRUE,TRUE,TRUE,"1.小区交通非常方便，地铁站步行500米，这里有多路公交！2.物业类型：此房是不动产权房不限贷类型可自住通天然气！3.房屋里面全精装完成，正气户型！4、周边配套：购物非常方便，出小区就是超市，银行等生活配套设施，到宜家大卖场步行*即可到达！业主诚意出售，手续齐全，价格公道，看房方便，节省您的时间和精力。","特色
                                            【小区户型】一梯两户式的50平的一房为此小区的主打户型，总高6层。楼间距约15米，小区采光良好。
                                                            
                    
                                            【轨道交通】公交站紧邻小区门口，金张公路荣昌路朱石专线仅需669米，直达市区。
                    
                                            【附近学校】小区出口步行104米即到干巷镇中心幼儿园。学校师资雄厚，师生关系融洽。
                    
                    
                    
                "
"近地铁口 复试送精装 户户送外阳台低首付4成起","https://shanghai.anjuke.com/prop/view/A1616780669?from=filter&spread=filtersearch&invalid=1&region_ids=18&position=12&kwtype=filter&now_time=1553076399",12319,69,4,"南","精装修","普通住宅",1,1,1,"中层",7,"有","商品房","金山银海",0.7,NA,0.35,1.8,"金山","山阳","卫零北路168弄",TRUE,FALSE,FALSE,"57-67平84平153平总价85万起，低首4<U+FE0F><U+20E3>成起*享两层，南北通，带阳台小户型轻资产，不限贷","特色
                                            【小区户型】小区分为两期，为动迁房和经适房。以小面积一室户53平和两室户75平为主，多为总高6层的多层，一层两户
                                                                【小区设施】小区均为地上车位，车位充足，人车分流。小区自带老年人社区活动中心和儿童娱乐场所，免费为业主提供方便。
                                        
                    
                    
                    
                    
                    
                "
"精装修丨金山朱泾板块丨房东急卖丨70年产权可落户上学","https://shanghai.anjuke.com/prop/view/A1619031793?from=filter-salesxq&spread=filtersearch&invalid=1&region_ids=18&position=13&kwtype=filter&now_time=1553076399",12827,58.5,9,"南北","精装修","普通住宅",1,1,1,"中层",6,"有","商品房","胜利新村",1.2,150,0.4,0.8,"金山","朱泾","万安街677号",TRUE,TRUE,TRUE,"①户型正气：景观小区，设计师倾情巨献！静坐阳台，品茶饮酒，舒适人生，由此开始！②采光充足：栋距大，采光无遮挡，楼层好，视野开阔，温暖的阳光照进舒适的家，每天的生活，从一个好心情开始！③性价比高：无任何产权纠纷、户型正、高、同小区同户型在卖的价格很优惠的.","特色
                                                            
                                            【生活配套】小区出门516米就是五福商业广场，364米是康隆商业广场，136米就是朱泾大光明影城
                    
                                            【轨道交通】小区交通方便，距朱泾汽车站579米，有多路公交车经过。朱泾一路内圈，朱泾一路外圈，开往民主村
                    
                                            【附近学校】1公里范围内4所幼儿园6所小学、金山区实验小学师资力量雄厚专任教师132人
                    
                    
                    
                "
"蓝宝毛坯房，赠 送面积多，视野开阔，通风效果很好，业主急售","https://shanghai.anjuke.com/prop/view/A1604700068?from=filter-salesxq&spread=filtersearch&invalid=1&region_ids=18&position=14&kwtype=filter&now_time=1553076399",21911,79.9,5,"南","毛坯","普通住宅",1,2,1,"低层",27,"有","商品房","蓝堡公馆",1.6,30,0.4,0.7,"金山","石化","龙胜东路828弄",FALSE,TRUE,FALSE,"蓝宝1房2厅，纯毛坯，赠送整个过道面积，钥匙在手，看房随时，业主诚心出售。对口海棠小学和同凯中学。","特色
                                            【小区户型】项目有高层和联排、双拼别墅组成、面积段80平、95平、118平、高层总高28层、别墅总高三层
                                                                                    【房屋品质】项目的开盘时间为2013年年初、交付时间为2014年底、外围采用喷砂处理防水防晒、房屋品质高
                    
                    
                    
                    
                                            【居民素质】小区目前租客比例大概为5%、小区入住率高业主基本也都是本地上班族、年龄大多为25-55岁之间
                    
                    
                "
"22号线延伸段丨无需社保丨外地人可买丨精装送家电丨产证齐全","https://shanghai.anjuke.com/prop/view/A1612195326?from=filter-salesxq&spread=filtersearch&invalid=1&region_ids=18&position=15&kwtype=filter&now_time=1553076399",16713,86.8,7,"南北","精装修","普通住宅",2,1,1,NA,5,"有","商品房","亭升苑",1.3,200,0.3,1.2,"金山","亭林","亭升路88弄",TRUE,FALSE,TRUE,"1.明厨明卫，清晨就能沐浴阳光中，保持一天好心情;2.视野开阔，空气清新，正对小区中央花园，特别适合居家过日子;3.超好全明户型，南北通透，可根据品味较好布置;4.楼下就是超市公园，增添了不少生活情趣和气息;5.通透户型采光好楼层好，小区性价比非常高的一套好房子;","特色
                                            【小区户型】小区是总高6楼的多层楼梯房，1梯2户，以2房和3房为主，地面1楼是车库
                                                            
                    
                                            【轨道交通】步行出小区500米可到金山亭林汽车站，乘车可到达金山城区
                    
                    
                    
                    
                "
"全明户型 送家具家电 南北通透 精装修 交通便利 业主急售！","https://shanghai.anjuke.com/prop/view/A1618466067?from=filter&spread=filtersearch&invalid=1&region_ids=18&position=16&kwtype=filter&now_time=1553076399",14286,91,15,"南","精装修","普通住宅",2,1,1,"低层",11,"有","商品房","古松名苑",1.8,100,0.25,1.78,"金山","亭林","金展路2726弄1-12号",TRUE,FALSE,TRUE,"1，小区管理严谨，干净整洁。全明户型，房型板正，南北通透。2，地理位置优越，靠近地铁。出行方便，周边配套齐全，视野好，前后无遮挡，楼间距大小区环境优美，物业安全可靠，您可以放心。3，配套设施，出门有超市，餐馆，小吃，多家银行设施如建设，工商等等。","特色
                                                            
                                            【生活配套】小区出门472米农工商大超市.步行470米到达世纪联华超市，355米就是金山亭林医院吃喝玩乐一应俱全
                    
                    
                    
                                            【居民素质】小区70%都是本地居民多数为一些老人带着一些儿童 老人都比较和蔼经常在一起唠嗑晒太阳 关系都非常好
                    
                    
                "
"次新房精装修，可挂户口，没钱不重要！！只要你有购房资格！！！","https://shanghai.anjuke.com/prop/view/A1614082598?from=filter&spread=filtersearch&invalid=1&region_ids=18&position=17&kwtype=filter&now_time=1553076399",11934,86.3,13,"南","精装修","普通住宅",2,2,1,"中层",6,"无","商品房","万春苑",NA,300,0.5,1.06,"金山","廊下","漕廊公路6825弄",FALSE,FALSE,FALSE,"1、户型:户型正气,高,主室朝南带阳台,次卧朝北带飘窗,客厅送阳台,而且房间都比较大,非常正气,采光非常好,通风也OK,南北通透2、楼层:理想楼层,高:85%,:35%,全天采光,前后无遮挡,让您时刻感受温暖阳光。3、装修:精装修,典雅风格,具齐全可拎包入住,阳台视野开阔,可鸟瞰小区全貌.","特色
                                            【小区户型】小区全部为总高6楼的多层组成，主力面积为88的两房
                                                            
                    
                    
                    
                                            【居民素质】小区为安置房，入住率很高达到90%，但是本地老人占居住的75%，人员流动性低，邻里和谐
                    
                    
                "
"金山万达商圈，近地铁，70年产权可落户上学)无需社保~送车位","https://shanghai.anjuke.com/prop/view/A1614545060?from=filter&spread=filtersearch&invalid=1&region_ids=18&position=18&kwtype=filter&now_time=1553076399",17236,67,7,"南北","精装修","普通住宅",2,2,0,"中层",6,"无","其他","海欣家园",1.5,300,0.47,1.5,"金山","山阳","龙皓路398弄",TRUE,TRUE,TRUE,"1.户型正气，客厅与餐厅南北通透，通风和采光效果很好！厨房，卫生间都是全明设计。2.位置佳：位于小区中间位置，视野开阔，可以看到小区中心景观，住在里面您会觉得很安静。3.中间楼层，空气清新，采光非常好","特色
                                            【小区户型】总高6楼的楼梯房为主，电梯房为辅，65-70平1房，90-104平2房，121-136平3房，栋距大
                                                            
                                            【生活配套】距离万达广场800米，距离金山小学、金山中学600米，距离金山医院1200米，南门有银行和生鲜超市
                    
                    
                    
                    
                    
                "
"首付23万可交易，不限购不限贷，赠送车位和家电，金山万达配套","https://shanghai.anjuke.com/prop/view/A1617247430?from=filter&spread=filtersearch&invalid=1&region_ids=18&position=19&kwtype=filter&now_time=1553076399",11449,66.4,9,"南","简单装修","普通住宅",2,1,1,"高层",6,"有","商品房","南亭佳苑",NA,NA,NA,1.3,"金山","亭林","金展路2146弄",FALSE,TRUE,TRUE,"1.【房型正气】格局周正合理、无浪费面积、南北通透、得房率高！2.【精致装修】风格清雅别致、保护的非常好！3.【采光充足】楼间距很大、无遮挡、通风好、采光非常棒！4.【地段优势】位于区域繁华地段、交通便利！5.【配套成熟】小区周边配套特别完善成熟、附近有银行、医院校区、卖场、菜市场等！","特色
                                                            
                                            【生活配套】西侧320米就是菜场，平时买菜比较方便，小区北门门口就是大型超市，购物比较方便
                    
                    
                    
                                            【居民素质】租户少，都是一些上班的白领，素质高
                    
                    
                "
"首付15万精装2房 抢到就赚到","https://shanghai.anjuke.com/prop/view/A1619381099?from=filter&spread=filtersearch&invalid=1&region_ids=18&position=20&kwtype=filter&now_time=1553076399",10213,47,15,"南","精装修","普通住宅",2,1,1,"中层",6,"有","商品房","临江北村",NA,NA,NA,0.4,"金山","石化","西静路",FALSE,FALSE,FALSE,"1：南北通透，采光好，卧室朝南，客厅送阳台，而且房间都比较大.2：楼层好，得房率高达85%，采光好，前后无遮挡！3.小区物业管理严格服务到家让你生活放心,小区绿化面积大有中心花园绿树成荫活动中心老少皆宜。4.小区人文素质高是社区交通便利中心地段居住。5.小区居住安静舒适让你居住在这享受品质生活的","特色
                                            【小区户型】本小区6层，面积52-120平，南北通透，楼间距35米，采光正。
                                                                【小区设施】本小区的车位1：1，满足住户的基本停车。
                                        
                    
                    
                    
                    
                    
                "
"低总价，首付18万，外地人可买，不限购，可贷款精装修一室户，","https://shanghai.anjuke.com/prop/view/A1616293881?from=filter&spread=filtersearch&invalid=1&region_ids=18&position=21&kwtype=filter&now_time=1553076399",13600,50,6,"南","精装修","普通住宅",2,2,1,"中层",15,"有","商品房","建枫新村",NA,NA,NA,NA,"金山","枫泾","建枫新村1-4号",FALSE,FALSE,FALSE,"[产证建面]：50平1房1厅1厨1卫；[建筑层数]：9/15F[房屋朝向]：南北通透，客厅朝南带阳台，南北1房明厨明卫，全民户型；[附送面积]：南向大阳台，附赠一半面积。卧室均带飘窗，全都赠送的；[栋座位置]：中心位置，无遮挡，清晨时，您站在厅里，沐浴着旭日的光辉，精神饱满舒畅"," "
"首付22万可以买 外地人无需社保 房 东 急 售 看房面谈","https://shanghai.anjuke.com/prop/view/A1619046660?from=filter&spread=filtersearch&invalid=1&region_ids=18&position=22&kwtype=filter&now_time=1553076399",12242,49,6,"东","精装修","普通住宅",2,2,1,"中层",8,"有","商品房","廊下新村",NA,NA,NA,0.5,"金山","廊下","廊下新村6-16号",TRUE,FALSE,TRUE,"【房源描述】1、[房屋概况]：交通方便，两房朝南，南北通透。2、[售房原因]：房东想要置换新房，已经看好了。3、[户型结构]：2房2厅1卫，2房朝南全明户型。4、[装修情况]：精装修，家具家电齐全业主保养好，拎包入住。5、[小区配套]：周边交通，医疗，商场齐全。小区环境好，人文素质高。","特色
                                            【小区户型】小区主要以一梯两户，一梯三户为主 总高3楼 房型是两房朝南 小户型45到60平为主 坐北朝南
                                                            
                                            【生活配套】楼下两公里内有大型的蔬菜，水果，牛羊肉农贸商超，各种生活品超市，银行全部都有
                    
                                            【轨道交通】一公里内有很多公交站台，比较近的300左右公交站有很多部漕廊专线，连廊专线直达闵行莲花路地铁站
                    
                    
                    
                    
                "
"新出房源，万盛金邸，精装修，双南两房，楼层好，看过不要错过","https://shanghai.anjuke.com/prop/view/A1614658059?from=filter&spread=filtersearch&invalid=1&region_ids=18&position=23&kwtype=filter&now_time=1553076399",29620,93.2,6,"南北","精装修","普通住宅",2,2,1,"高层",14,"有","商品房","万盛金邸(西区)",NA,300,NA,1.5,"金山","山阳","龙轩路1000弄",FALSE,TRUE,TRUE,"更多*房源，请点击右方我的头像，进入我的店铺浏览一、房源详情面积：91.94平米户型：2房2厅1卫装修：精装修楼层：总高14楼的12楼，楼层好业主急售，可随时看房","特色
                                            【小区户型】小区均为电梯房，主力面积93平两房，108平三房，135平大三房，房型南北通透。
                                                            
                                            【生活配套】小区周围200米有万达广场，永辉超市。复旦附属金山医院1000米左右，生活配
套完善。
                    
                    
                                            【附近学校】对口金山初级幼儿园、金山初级小学、金山初级中学，师资雄厚！
                    
                    
                    
                "
"金山万达商圈 上海70年产权房可落户可用公积金~精装拎包入住","https://shanghai.anjuke.com/prop/view/A1618936779?from=filter-salesxq&spread=filtersearch&invalid=1&region_ids=18&position=24&kwtype=filter&now_time=1553076399",15309,84.9,7,"南北","精装修","普通住宅",2,2,1,"高层",6,"有","商品房","万安金邸",NA,100,0.35,0.75,"金山","朱泾","万安街55弄",FALSE,FALSE,FALSE,"1、小区全明格局朝向：南格局方正使用率高2、客厅宽敞舒适、落地阳台让充足的阳光不留余地的闯进来,主卧朝南，面积特别合理3、厨房宽敞，让您和人有足够的空间展现私厨艺4、连接客厅和厨房之间是您和人享受美味的餐厅，让您热情的招待亲朋好友","特色
                                            【小区户型】小区的户型在58.9㎡的，全部南北通透.两层挑高4.5米.进深10.7米.宽3.9米。
                                                            
                    
                    
                    
                                            【居民素质】小区租户在1:3.本地居民占多数.大多是些It高新人才.都很有素质的。邻里关系非常融洽。
                    
                    
                "
"首付21万丨外地户口可买丨可读书上学丨精装两房丨可以公积金贷","https://shanghai.anjuke.com/prop/view/A1615685796?from=filter&spread=filtersearch&invalid=1&region_ids=18&position=25&kwtype=filter&now_time=1553076399",11061,61.7,7,"南北","精装修","普通住宅",2,1,1,"低层",12,"有","商品房","海皓馨园",NA,200,NA,1,"金山","山阳","海盛路855弄",FALSE,TRUE,TRUE,"专程安排您实地考察看房此房源可能跟实体房有点不一样，可来电或短信咨询，敬请谅解房源优势：得房率89%！1，小区全明格局朝向：南格局方正得房率高2，客厅宽敞舒适落地阳台让充足的阳光不留余地的闯进来主卧朝南次卧朝北面积特别合理3，厨房宽敞，让您和家人有足够的空间展现私家厨艺4，连接厨房和客厅之间是您和家人享受美味的餐厅，让您热情的招待亲朋好友","特色
                                                            
                                            【生活配套】500米万达广场，红星美凯龙，欧尚购物中心。
                    
                    
                                            【附近学校】新城幼儿，园金山小学，金山初级中学都是金山重点学校。
                    
                    
                    
                "
"海欣家园大两房 南北通透 户型正气 交通便利 配套齐全！！","https://shanghai.anjuke.com/prop/view/A1618454115?from=filter&spread=filtersearch&invalid=1&region_ids=18&position=26&kwtype=filter&now_time=1553076399",19934,91.3,10,"南北","精装修","普通住宅",2,2,1,NA,4,"无","商品房","海欣家园",1.5,300,0.47,1.5,"金山","山阳","龙皓路398弄",FALSE,FALSE,TRUE,"1.本小区位于龙皓路海盛路路口，和万达一条路上。2.小区隔壁就是新城区湿地公园，散步，跑步，健身好去处。3.房子是装修的，可拎包即住。4.小区门口有超市，饭店，小吃店。5.临近金山区万达城市广场，购物便利。6.户型正气，南北通透，采光好。7.房东置换诚心出售，到价就签字。！","特色
                                            【小区户型】小区由多层和电梯组成，一梯两户，主力户型67-137平米，楼距宽，采光充足
                                                            
                                            【生活配套】小区出门左转50米有生鲜超市，农工商超市，西走400米就是万达购物广场。 离
金山医院只有2公里。
                    
                    
                    
                    
                    
                "
"首付10万 近地铁 精装家电家具 首付1层 外地人可买不限购","https://shanghai.anjuke.com/prop/view/A1618062519?from=filter&spread=filtersearch&invalid=1&region_ids=18&position=27&kwtype=filter&now_time=1553076399",8857,35,4,"南北","精装修","普通住宅",2,2,1,"中层",16,"有","商品房","幸福新村",NA,100,NA,0.8,"金山","朱泾","亭枫公路1888弄",TRUE,FALSE,FALSE,"、房源优势：（得房率89%）1、小区全明格局朝向：南格局方正使用率高2、客厅宽敞舒适、落地阳台让充足的阳光不留余地的闯进来,主卧朝南次卧朝北向，面积特别合理3、厨房宽敞，让您和家人有足够的空间展现私家厨艺4、连接客厅和厨房之间是您和家人享受美味的餐厅，让您热情的招待亲朋好友"," "
"房东急售 首付20万,外地人可买,万达配套 送车位","https://shanghai.anjuke.com/prop/view/A1618121445?from=filter&spread=filtersearch&invalid=1&region_ids=18&position=28&kwtype=filter&now_time=1553076399",13158,47.1,8,"南北","精装修","普通住宅",2,2,1,"低层",6,"无","商品房","廊下新村",NA,NA,NA,0.5,"金山","廊下","廊下新村6-16号",TRUE,FALSE,TRUE,"房子我实地去看过，房东给人感觉还不错，房东因为换房子现在价格便宜15万。下面我说下对房子的感觉吧！1.客厅宽敞舒适、阳光非常充足，卧室搭配的很新颖，使用率非常之高2.厨房宽敞明亮，让您和家人有足够的空间展现私家厨艺、3.小区属于社区，非常适宜居住","特色
                                            【小区户型】小区主要以一梯两户，一梯三户为主 总高3楼 房型是两房朝南 小户型45到60平为主 坐北朝南
                                                            
                                            【生活配套】楼下两公里内有大型的蔬菜，水果，牛羊肉农贸商超，各种生活品超市，银行全部都有
                    
                                            【轨道交通】一公里内有很多公交站台，比较近的300左右公交站有很多部漕廊专线，连廊专线直达闵行莲花路地铁站
                    
                    
                    
                    
                "
