"title","URL","unitprice","area","year","direction","decoration","category","bedroom","hall","lavatory","storey","totalstorey","elevator","property","community","far","parkinglot","greening","fee","admdist","secdist","address","subway","school","convenience","sellingpoint","opinion"
"星河湾11号楼，景观房正对泳池，305平大4房1550万！","https://shanghai.anjuke.com/prop/view/A1608491651?from=filter&spread=filtersearch&invalid=1&region_ids=11&position=11&kwtype=filter&now_time=1552748281",50820,305,4,"南北","精装修","普通住宅",4,3,4,"高层",30,"有","商品房","上海星河湾(二期)",NA,200,NA,1.5,"闵行","春申","都会路3899弄",TRUE,FALSE,TRUE,"开发商精装交付新房，南北通透，小区中间位置，独有的挑高客厅，户型两个套房朝南，一个套房朝西，一个套房朝北。有南北阳台。本房您什么时间看房都可以，不管大年三十，还是除夕夜，您只要看房，我都等着您！","特色
                                            【小区户型】大平层！一梯一户，南北通透，醉小面积240平！每个户型都带保姆间，每个房间都是套间！统一装修
                                                                                    【房屋品质】金色紫都房地产开发！全石材外立面：抗腐浊、抗风化的砂岩！楼板层厚度120mm 涂料防潮隔热！
                    
                                            【生活配套】龙盛国际商业广场 、麦多广场、6粉钟即达！大润发10风钟 距辛庄地铁站20风钟
                    
                    
                    
                                            【居民素质】业主基本都是各界的成功人士！身价都在上仟万以上 甚至上亿身价！素质就毋庸置疑了！
                    
                    
                "
"毗邻南方城商务区丶电梯7复8复式丶对口平南小学丶送超大露台！","https://shanghai.anjuke.com/prop/view/A1613210629?from=filter-saleMetro&spread=filtersearch&invalid=1&region_ids=11&position=12&kwtype=filter&now_time=1552748281",49497,117.2,18,"南北","精装修","普通住宅",4,2,2,"高层",8,"有","商品房","春意苑",1.8,200,0.41,0.8,"闵行","古美","虹莘路1518弄28支弄",FALSE,TRUE,TRUE,"1、房屋坐落于古美板块，房子3房朝南1房朝北，卫生间和厨房朝北，卫浴全明，采光无遮挡。房子处在位置，前后不临街，小区有服务型和社区医院，房子满五年，家具家电全送，看房随时有钥匙的。2、这种房型非常少，这是开发商的保留房、姐的舅舅跟开发商是同学，所以费了很大的精力和关系才拿到的房子！这个房子有个露台详见户型图！有不懂的可以打我电话详聊！3、此房价格上目前是非常有性价比的，单价4.9万。看中还可以协商价格。","特色
                                            【小区户型】主做113平的大两房，采光好，南北通，厅也是南北
                                                            
                    
                    
                    
                    
                                            【其他描述】物业2.6一平，费用少，服务好。
                    
                "
"均价4.1万，总价235万，地铁12号线沿线，价格贼便宜！！","https://shanghai.anjuke.com/prop/view/A1613090834?from=filter-salesxq&spread=filtersearch&invalid=1&region_ids=11&position=13&kwtype=filter&now_time=1552748281",41228,57,23,"南","精装修","普通住宅",2,1,1,"中层",6,"有","商品房","黎安二村",1.5,200,0.35,0.5,"闵行","莘庄","黎安二村3-152号",TRUE,TRUE,TRUE,"本人郑重*：此房源为*、可实地看房、包括价格也是真实的、我不想浪费您宝贵的时间浏览一些根本不存在的信息！卖点A：对口明星中小学（九年制）卖点B：临近七莘路地铁站，12号线卖点C：周边配套相当成熟，有家乐福的班车，有大型公园（莘庄公园）；大型医院（瑞金医院）；大型超市（好邻居生活超市）；大型购物广场（怡丰城购物中心）；大型交通枢纽（中春路高架、嘉闵高架等）","特色
                                            【小区户型】小区主要面积在41到49平的一房 57到77平的两房 80平到120平的复式还有黎安人家面积在98平
                                                                【小区设施】小区内部中心花园比较大还有凉亭可供居民纳凉健身
                                        
                                            【生活配套】小区大门旁20米就是社区卫生院 400米左右就是农贸市场 还有华联超市
                    
                                            【轨道交通】小区出门50米左右就是公交站台173 759  763  8路等多路公交车去九亭和莘庄地铁站
                    
                                            【附近学校】小区对口的幼儿园是秀文幼儿园还有明星学校 都在附近 师资力量及环境都很好
                    
                    
                    
                "
"精装大两房，送车位，地铁口对面，周边配套成熟，满五唯一税费少","https://shanghai.anjuke.com/prop/view/A1613186449?from=filter-saleMetro-salesxq&spread=filtersearch&invalid=1&region_ids=11&position=14&kwtype=filter&now_time=1552748281",54688,128,19,"南北","精装修","普通住宅",2,2,2,"中层",8,"有","商品房","金俊苑",NA,100,0.54,1.2,"闵行","龙柏金汇","虹井路368弄",TRUE,TRUE,TRUE,"金俊苑位于虹井路，高品质小区，满五年税费少，精装修！产权1人，没有户口，小区花园位置！进门是一个朝北的开放式厨房和朝南的客厅，次卧朝北带卫生间，客厅和餐厅密不可分朝南，主卧室一个套房，朝南带阳台朝北是套卫，另带一个壁橱！房子照片是经本人实地拍摄，看房有钥匙！","特色
                                            【小区户型】一梯四户，127平米两房 ，174平三房，主卧朝南带飘窗
                                                                【小区设施】小区车位充足，小区绿化率达到百分之三十五
                                        
                                            【生活配套】小区出门右转就说大型商场乐虹坊，家乐福，易出莲花。方便购物
                    
                    
                                            【附近学校】对口金汇实验，可以就读幼儿园和金汇实验中学，可就读小学和初中，龙柏小学，龙柏中学教育质量很高
                    
                    
                    
                "
"虹桥核心区域万科时一区 开发商统一装修空调地暖性价比","https://shanghai.anjuke.com/prop/view/A1597746565?from=filter&spread=filtersearch&invalid=1&region_ids=11&position=15&kwtype=filter&now_time=1552748281",73146,58.7,5,"南","精装修","普通住宅",1,1,1,"高层",11,"有","商品房","万科时一区(四期)",1.5,100,0.33,1,"闵行","华漕","兴虹路399弄",TRUE,FALSE,TRUE,"户型好：一房一厅一卫，户型朝南客厅、主卧都带阳台，独立厨卫带天然气，全明户型位置佳：小区中心位置，可观赏小区中心景观地段好：出门即是公交站、菜场、超市、商场，小区外就是繁华商务区小区优势：小区环境绿化率很高，且小区周边配套设施齐全，靠近地铁2号线","特色
                                            【小区户型】小区由四层的花园洋房和总高11层的小高层组成，楼间距合理，采光很好，主力户型80平左右两房。
                                                                                    【房屋品质】本小区是2015年建成的，由万科集团开发，品质有保障，采用科技材料，防水隔音效果很好，开发商统一装修
                    
                                            【生活配套】小区周边50米商业街 商铺
                    
                                            【轨道交通】近虹桥火车站500米 地铁2号和10号线
                    
                    
                    
                                            【其他描述】万科集团是自己的物业，物业费是4.8元/平/月，小区封闭式管理，服务体贴，素质住户
                    
                "
"近1号线，小区正中心位置，南北通飞机户型，满五唯一送产权车位","https://shanghai.anjuke.com/prop/view/A1608390275?from=filter-saleMetro&spread=filtersearch&invalid=1&region_ids=11&position=16&kwtype=filter&now_time=1552748281",50140,149.6,15,"南北","精装修","普通住宅",3,2,2,"低层",11,"有","商品房","上海欣苑西班牙名园",2.2,500,0.5,1.5,"闵行","梅陇","罗秀路1980弄",TRUE,FALSE,TRUE,"<U+2764>房源信息：产证面积：149.58平；房东报价：750万；产权人两位；目前房子空关，卖掉出国，诚意出售，价格可谈；有一个产权车位赠送，送家具家电；可接受8-10个月的置换；<U+2661><U+2764>户型介绍：南北通，两房朝南，一房朝北，厅南北直通带南北阳台，厨房朝北，采光很充足，保证您的日照时间。<U+2661><U+2764>装修情况：实际面积：3/2/2，房子是房东3年前的装修，可以拎包入住。<U+2661><U+2764>税费情况：房子现在是满五年的，省税费<U+2661>","特色
                                                                【小区设施】小区中心位置自带游泳馆，瑜伽馆，宠物医院，景观花园和休闲室
                                        
                    
                                            【轨道交通】西大门正对一号线莲花路地铁站，公交线路：西莲线，156路，闵行13路，闵行27路，703路，720路
                    
                    
                                            【居民素质】小区居民70%以上都为老上海人，其余居民为外地人口和外籍人士，小区居民流动性比较大，
                    
                    
                "
"新出房源，商圈成熟，低于市场价，户型正气，南北通透","https://shanghai.anjuke.com/prop/view/A1606077590?from=filter&spread=filtersearch&invalid=1&region_ids=11&position=17&kwtype=filter&now_time=1552748281",39124,62.1,22,"南","简单装修","普通住宅",1,1,1,"高层",6,"无","公房","景丽苑",1.8,80,0.42,1.2,"闵行","航华","航华二村183-211号",TRUE,TRUE,TRUE,"次新小区，全明大一房，主卧朝南带阳台，一梯两户此房不临近，闹中取静，03年建成的商品房，一梯两户，南北通透全明。客厅朝南带阳台","特色
                                                            
                    
                                            【轨道交通】本小区位于航新路直走800米到航中路地铁地铁4号口
                    
                                            【附近学校】幼儿园有小红帽艺术幼儿园; 小学有闵行区航华第二小学和上海市闵行区七宝明强第二小学;中学：航二中
                    
                    
                    
                "
"满五，产权清晰，诚心出售，预约看房，电梯房","https://shanghai.anjuke.com/prop/view/A1601077716?from=filter-salesxq&spread=filtersearch&invalid=1&region_ids=11&position=18&kwtype=filter&now_time=1552748281",60000,55,14,"南","简单装修","普通住宅",1,1,1,"高层",17,"有","商品房","中友嘉园",1.6,380,0.45,1.45,"闵行","古美","古美路1458弄",FALSE,TRUE,TRUE,"满五产权清晰诚心出售，预约看房，电梯房，对平南适宜人群小区是电梯房，1房，时候当然，夫妻2人，老人居住。或者出租都不错户型介绍2005年小区，属于次新房，楼层好，采光跟视野很不错，小区物业管理很严格，自住或者出租都是上上之选税费解析此房满五，没有个税只有差额税，下家有契税。无抵押无贷款，无户口，产权清晰，业主可随时签字交易，卖房原因是置换。展开更多信息注：土地使用起止年限详见业主土地证明材料或查询相关政府部门的登记文件。","特色
                                            【小区户型】小区共47栋，2号楼和3号楼两梯11户，39-42号一梯三户，其他均为一梯两户面积有58-162平米
                                                                【小区设施】小区环境优美，中心位置有个人工湖，健身小孩滑滑梯就在旁边,
                                        
                                            【生活配套】300米到东兰休闲广场，1.5公里到南方城，800米到麦德龙，迪卡侬
                    
                    
                                            【附近学校】对口平南小学，闵行区排名前三重点小学，师资力量雄厚，教育团队强大,
                    
                    
                    
                "
"震撼古美的价格,已经约看十几组客户,一个电话,我来给你","https://shanghai.anjuke.com/prop/view/A1613005580?from=filter-saleMetro&spread=filtersearch&invalid=1&region_ids=11&position=19&kwtype=filter&now_time=1552748281",59696,124.8,15,"南","精装修","普通住宅",3,2,2,"中层",14,"有","商品房","阳光美景城(二期)",1.8,500,0.4,1.6,"闵行","古美","古美路377弄",TRUE,FALSE,TRUE,"核心卖点一：小区介绍：2005年高品质小区，高品质物业，绿-化-率45，天然氧吧，栋距很大，采光视野很好，在售房子是小区性价比的一套大三房。二：户型介绍：三房二厅二卫，二房朝南一房朝北，客厅南北通，主卧带超大独立卫生间和衣帽架，厨卫全明，采光通风无极限。三：装修介绍：房东是上海本地人，三年前婚房装修，材料全部自己采购，全程监工，所有材料都是环保材料，当时装修花费60w，目前房东自住。因此装修保养基本全新。景观房！性价比高","特色
                                            【小区户型】小区主力户型为2房，98平双楠的户型和106平南北户型
                                                            
                                            【生活配套】小区与锦江乐园只有20米，节假日小朋友可以来此游玩；1公里有南方商城大型购物中心
                    
                                            【轨道交通】小区到1号线锦江乐园站800米，经1站到上海南站，4站到徐家汇
                    
                    
                    
                    
                "
"求关注多层带电梯，有产权车位，满五税少，靶心位置.三房朝南.","https://shanghai.anjuke.com/prop/view/A1610753794?from=filter&spread=filtersearch&invalid=1&region_ids=11&position=20&kwtype=filter&now_time=1552748281",42274,137.2,9,"南","简单装修","普通住宅",3,2,2,"中层",6,"无","商品房","莲花公寓",NA,NA,NA,0.65,"闵行","古美","莲花路425弄,莲花路325弄",TRUE,FALSE,TRUE,"重要~提示：网上有很多钱更低，装修更好的房源，我挂牌的钱比他们都高，但是我保证我的所有房源都是真实有效且跟房东确认过的真实的价、格李ke强总li在十三届全国人大二次会议多层小区加装电梯已经通过。加装电梯之后小区单价*少6万5以上，现在单价4万2，小区对面万源城单价8.8万，*可上十二号顾戴路1号口，小区对面正在建造6万平米的公园和4万平的商业综合体。这套房子是在小区中心位置，前面是小区的游泳池，左面是小区花园，栋距是整个小区*宽的，户型是三房朝南，厅南北直通，楼下一房朝南，楼上两房朝南，这套房子保养的很好，户型正气，可以改成四房。","特色
                                            【小区户型】小区共有1379户，两房面积82-95平，大部分是南北两房，三房98-135平，大部分两房朝南一房北
                                                            
                    
                                            【轨道交通】小区门口有公交867.946，341路等多路公交，距离1号线莲花路站900米左右
                    
                    
                    
                    
                "
"实拍房源 配套成熟 临河景观 业主诚心出售","https://shanghai.anjuke.com/prop/view/A1615617900?from=filter&spread=filtersearch&invalid=1&region_ids=11&position=21&kwtype=filter&now_time=1552748281",28309,98.9,7,"南北","毛坯","普通住宅",3,2,1,"低层",11,"有","商品房","欣佳宝邸(西北区)",0.8,NA,0.4,1.3,"闵行","浦江镇","闵驰二路256弄",TRUE,FALSE,TRUE,"此房为南北向三室二厅一卫，建筑面积为98.91平米，得房率高达85%。楼层很好，小区花园位置，名副其实的景观房，又临近八号地铁浦航路站。相对其他小区相当的有性价比小区花园很大，绿化45%。设有亭台桌椅，居住非常舒适。","特色
                                            【小区户型】小区全电梯房，总高7楼和14楼的，一梯三户，边套76平南北通2房和97平南北通小3房，中间套全南户型
                                                            
                                            【生活配套】闵驰二路沿街商铺有小吃，联华超市，理发店宠物店等。南边300米吉乐买大超市，一千米浦江郊野公园
                    
                                            【轨道交通】西边300米8号线浦航路站，出门右转就是闵行20路公交，出行便利
                    
                    
                    
                    
                "
"贵峰苑4期，2004年房龄，有田园外，中间位置急售.","https://shanghai.anjuke.com/prop/view/A1615073459?from=filter&spread=filtersearch&invalid=1&region_ids=11&position=22&kwtype=filter&now_time=1552748281",35667,89.7,12,"南","简单装修","普通住宅",2,2,1,"低层",6,"无","商品房","贵峰苑",1.6,NA,NA,0.5,"闵行","颛桥","丰顺路500弄,都市路3635弄,金都路3019弄",TRUE,TRUE,TRUE,"交通出行：贵峰苑位于都市路沿线，五号线颛桥站和银都路站中间。小区金都路和都市路门口均有公交站点，114路143路703路712路等公交线路均经停本小区，出行便利。装修描述：此房装修是居家精装，户型方正，南北通透，拎包入住，南北卧带大飘窗周边配套：小区旁边就是宝燕酒店，龙盛广场，好爱广场，万达广场，去莘庄龙之梦也很方便，门口有邮政，农业，建设，工商等核心卖点：楼层好。视野宽阔，采光足，户型正气，2009年房龄新","特色
                                            【小区户型】小区为多层总高6楼的，一梯两户的户型，面积是40-60平米左右是一房主要是前三期老房子，后面三期新。
                                                            
                    
                    
                                            【附近学校】学校小区内设嘟嘟幼儿园，而且是对口双语田园外小，出门500米都市路上
                    
                    
                    
                "
"莲花公寓豪装婚房不曾入住是你追求生活品质的不二选择！","https://shanghai.anjuke.com/prop/view/A1614466640?from=filter&spread=filtersearch&invalid=1&region_ids=11&position=23&kwtype=filter&now_time=1552748281",56548,84,9,"南","豪华装修","普通住宅",2,2,1,"低层",6,"有","商品房","莲花公寓",NA,NA,NA,0.65,"闵行","古美","莲花路425弄,莲花路325弄",TRUE,FALSE,FALSE,"客厅空间格局方正,自然开阔,摆放家具。大面宽主卧,摆放家具随心所欲,采光充分,明亮一片好心情,二人世界温馨倍至。大小适中的卧室,兼具儿童房的多种居住功能,自由创意生活空间。明窗厨房,在烹饪的同时,又可见到窗外美景,轻松不可言谕。功能齐全的盥洗室,使用率更高。","特色
                                                            
                    
                                            【轨道交通】离一号线莲花路离1240米到徐家汇只需要5站，12号线顾戴路653米到南京西路12站，直达浦东新区
                    
                    
                    
                    
                "
"版式南北通2加1 一楼带花园 地铁次新房好世鹿鸣苑 置换急卖","https://shanghai.anjuke.com/prop/view/A1614703683?from=filter-saleMetro-salesxq&spread=filtersearch&invalid=1&region_ids=11&position=24&kwtype=filter&now_time=1552748281",63935,107.6,12,"南北","精装修","普通住宅",2,2,1,"低层",17,"有","商品房","好世鹿鸣苑",2.5,1500,0.35,1.98,"闵行","莘庄","闵城路199弄",TRUE,FALSE,TRUE,"1）楼层位置优势：小区中间位置，非常安静舒适；高区景观房：总高17楼的电梯房1楼（铂金楼层），1梯2户，前后无遮挡，采光充足；2）房型正气（产证面积：107.61平）：2+1小三房：1个卧室朝南，厅朝南带阳台，2开间朝南，边套，另外1间卧室朝北，厅南北通透，每个卧室都带飘窗，全明户型；南面赠送25平花园；3）税费优势：满五年唯1，买进100万，交易税费很少；4）装修+看房指数：精致装修，保养的非常好，基本上可以拎包入住；自住，看房一般下班后或周末，提前预约；","特色
                                            【小区户型】该小区一共28栋，都是电梯房，主力户型68平一房两厅，100平两房两厅！
                                                            
                                            【生活配套】小区东大门50米就是仲盛世界商城，20米就是莘城中央公园，1号线莘庄地铁站离本小区就500百米！
                    
                    
                    
                    
                                            【其他描述】绿城物业，物业费是3.8/平米/月
                    
                "
