"title","URL","unitprice","area","year","direction","decoration","category","bedroom","hall","lavatory","storey","totalstorey","elevator","property","community","far","parkinglot","greening","fee","admdist","secdist","address","subway","school","convenience","sellingpoint","opinion"
"假一赔万，两年前的婚装，金三楼，家具家电全送，无税，近地铁","https://shanghai.anjuke.com/prop/view/A1616655758?from=filter-saleMetro-salesxq&spread=filtersearch&invalid=1&region_ids=4&position=11&kwtype=filter&now_time=1552906927",79233,36,32,"南","精装修","普通住宅",1,1,1,"中层",6,"无","商品房","蒙自新村",NA,NA,0.3,0.55,"黄浦","五里桥","蒙自路490弄",TRUE,TRUE,FALSE,"★【该网络房源已通过安居客官方核验，真实有效】★《户型介绍》：1房1厅1卫。朝南大一房，厨卫全明。★《房源面积》：36平米，得房达92%，设计理念好，不会感到浪费或者压抑。★《采光布局》：小区楼Wang位置，采光不挡，通风性好。周边绿化多，环境好。★《装修详情》：两年前的婚装，业主自住，保养得很好，上门实测，可拎包入住！★★★看房联系我，我来预约，房东已经全权委托与我★★★★★更多房源请点击我的头像，进入我的店铺………","特色
                                                            
                    
                                            【轨道交通】该小区步行200米到达4号线鲁班路地铁站1号出口和13号线世博会博物馆站。门口就是公交车，出行便利！
                    
                                            【附近学校】该小区对应的是黄埔区教育附属学院中山学校，属于九年制，是黄浦区新兴的重点学校。师资力量雄厚
                    
                    
                    
                "
"金建广  近期必卖房源 全南方正户型，好位置安静，看房子方便","https://shanghai.anjuke.com/prop/view/A1613010883?from=filter-saleMetro-salesxq&spread=filtersearch&invalid=1&region_ids=4&position=12&kwtype=filter&now_time=1552906927",93672,96.1,15,"南","精装修","普通住宅",2,2,1,"低层",25,"无","商品房","卢湾都市花园",2.9,436,0.52,2.2,"黄浦","五里桥","鲁班路509弄",FALSE,TRUE,TRUE,"一、房源优势：1、卢湾都市花园全明格局2、客厅宽敞大气3、简装提包入住二、户型介绍：户型：2室2厅朝向：南格局方正使用率高达90%1、客厅宽敞舒适、落地阳台让充足的阳光不留余地的闯进来2、主卧,次卧朝向，面积特别合理3、厨房宽敞，让您和家人有足够的空间展现私家厨艺4、连接客厅和厨房之间是您和家人享受美味的餐厅，让您热情的招待亲朋好友三、社区介绍：环境优美适宜居住人文素质高物业管理完善1、小区物业费：0.20元/平米·月2","特色
                                            【小区户型】小区共13栋楼，61-154平，分东区西区，主力房型为二房和三房 两房朝南 南北通三房
                                                            
                                            【生活配套】小区两公里内有第九人民医院，世纪联华大卖场和瞿溪路菜场，永辉超市等
                    
                    
                                            【附近学校】重点 对口幼儿园:城市花园幼儿园，奥林幼儿园 小学:丽园路第三小学
                    
                                            【居民素质】小区自住率很高，租住比例在1:6，而且租客都是各界精英金领人士，还有百分之十是外籍人士
                    
                    
                "
"房东报价 带院子 一楼出入方便  南北通 户型正 卢湾滨江","https://shanghai.anjuke.com/prop/view/A1617587806?from=filter-saleMetro-salesxq&spread=filtersearch&invalid=1&region_ids=4&position=13&kwtype=filter&now_time=1552906927",70740,93.3,21,"南北","精装修","普通住宅",2,2,1,"低层",6,"无","商品房","紫荆新苑",NA,NA,0.3,1.5,"黄浦","世博滨江","鲁班路778弄",TRUE,TRUE,TRUE,"价格优势:房东诚意出售，地铁口精装两房南北通自住免个税，低于小区其他价格户型描述:主卧朝南，次卧朝北。房子整体保养的很好，可以拎包入住。其他亮点:小区地理位置不错租售原因:业主已购新房，非常诚心出售。","特色
                                            【小区户型】小区有60栋，大多为一梯两户24-26号为一梯三户主力户型为91平两房121平三房楼栋间距宽采光很好
                                                            
                                            【生活配套】西门出去就是南园公园步行100米就可到达滨江公园，400米绿地海外滩购物广场，大型农工商超市。
                    
                                            【轨道交通】小区门口是公交总站卢浦大桥站，步行600米左右即可到达4号线鲁班路地铁站13号线世博会博物馆站
                    
                                            【附近学校】小区内有思南路路幼儿园，东门左转200米有黄浦教育学院附属中山学校，九年制教育。
                    
                    
                    
                "
"业主订好房子急售，送产权车位，公房中的战斗机，带花园，可小谈","https://shanghai.anjuke.com/prop/view/A1615641588?from=filter-saleMetro-salesxq&spread=filtersearch&invalid=1&region_ids=4&position=14&kwtype=filter&now_time=1552906927",71526,88.1,21,"南北","精装修","普通住宅",2,2,1,"低层",6,"有","商品房","紫荆新苑",NA,NA,0.3,1.5,"黄浦","世博滨江","鲁班路778弄",FALSE,TRUE,TRUE,"★《户型介绍》：主卧朝南，次卧朝南，厅朝南，带小区院子，厨卫全明，房型正气，高。★《房源面积》：产证面积88.08平米，利用面积合理，高达86.8%★《采光布局》：高区采光不挡，小区前排，小区绿化规划非常好。★《装修详细》：新装修精装，目前房东自住，保养非常好。","特色
                                            【小区户型】小区60栋楼，一梯两户，主推户型90平南北通两房和121南北通三房，楼间距很宽采光好！
                                                            
                                            【生活配套】小区西门5米就是南园公园，200米海外滩购物中心，农工商超市，200米黄浦滨江跑道！
                    
                    
                                            【附近学校】距中山小学500米，黄埔中学500米，十二年制资深教育，师资力量雄厚！
                    
                                            【居民素质】小区居民基本都是自住的，很少是租户住的，自住和租户比例8.5:1.5
                    
                    
                "
"高档小区，两房朝南，客厅南北通，满五年少税，业主卖掉，急","https://shanghai.anjuke.com/prop/view/A1612408125?from=filter-saleMetro-salesxq&spread=filtersearch&invalid=1&region_ids=4&position=15&kwtype=filter&now_time=1552906927",80374,107,16,"南北","精装修","普通住宅",2,2,1,"低层",24,"有","商品房","锦凯华苑",2.8,150,0.48,1.5,"黄浦","蓬莱公园","西藏南路1277弄",TRUE,FALSE,TRUE,"《户型介绍》：一房朝南，一房朝北，厅南北直通带阳台，厨卫全明。《房源面积》：108平米，得房.率在75%到78%，国外知名设计师设计，理念运用好，不会感到浪费或者压抑。《采光布局》：高区采光不挡，南北通风，视野开阔，无遮挡。《装修详情》：三年前婚房装修，目前自住，保养很好！","特色
                                                            
                                            【生活配套】小区东南200米是蓬莱公园 小区北300米是新邻生活广场 小区西北400米是丽园公园
                    
                                            【轨道交通】小区南400米是4,8号线西藏南路站 小区北400米是8,9号线陆家浜陆路站
                    
                    
                    
                    
                "
"谁能慧眼识珠 谁愿意相信实价 外滩品质大三房 带连体超大阳台","https://shanghai.anjuke.com/prop/view/A1605227132?from=filter-saleMetro-salesxq&spread=filtersearch&invalid=1&region_ids=4&position=16&kwtype=filter&now_time=1552906927",83215,162.2,14,"南北","豪华装修","普通住宅",3,2,2,"高层",16,"有","商品房","绿地名人坊",4.5,300,0.4,2,"黄浦","董家渡","中华路429弄",TRUE,FALSE,TRUE,"【此房经过安居客官方检验，真实有效】1、【面积价格】：南北通三开间朝南！产证面积162平，报价1350万，单价8.3万！2、【楼层视野】：小高层，总高16楼的11楼，2梯3户，得房率非常高85%，实际使用面积非常大，空间大气！3、【装修详情】：豪装带中央空调，新装修花了将近100万！4、【税费细节】：满五唯一的，没有个税！","特色
                                            【小区户型】95.04-164㎡两房、三房，206-283㎡四房、五房，南北朝向户型合理，采光、视野、通风俱佳。
                                                                                    【房屋品质】由上海绿地(集团)有限公司开发建造，建筑质量优秀，外墙和楼内墙体隔音隔热效果优异，防水防潮标准合格。
                    
                                            【生活配套】出小区向北步行1100米可到上海城隍庙，落于上海市颇为繁华久负盛名的豫园旅游景区，是重要的道教宫观。
                    
                                            【轨道交通】出小区向南步行150米是地铁9号线小南门站，向北乘坐4站可到陆家嘴，向西北乘坐5站可到南京西路。
                    
                    
                    
                                            【其他描述】绿地名人坊小区整体由4幢18层的小高层组成，环境优美，品味独特，栋距开阔。房屋内部由开发商统一装修。
                    
                "
"低于市场价110万，送产权车位，房东接受长期置换，见钱就抛！","https://shanghai.anjuke.com/prop/view/A1611976129?from=filter-saleMetro-salesxq&spread=filtersearch&invalid=1&region_ids=4&position=17&kwtype=filter&now_time=1552906927",72759,149.8,15,"南北","精装修","普通住宅",3,2,2,"中层",30,"有","商品房","太阳都市花园(南区)",4.5,NA,0.42,4.2,"黄浦","豫园","河南南路398弄",TRUE,FALSE,TRUE,"祝您新的一年好事多多！感谢您百忙中点开我的店铺！本人*我所挂的房源全部真实，电话预约就可看到真实的房屋！希望帮您找到合适的房子！【房型介绍】：小区*位置，采光无遮挡，房型正气，三梯五户。户型两房东带飘窗看景观，两南一北厅南北通，厨卫全明，小区较好的三房户型。【装修情况】：几年前装修，业主自住，保养的还可以，可以拎包入住！","特色
                                                            
                                            【生活配套】距离日月光商场600米，对面龙之梦生活广场建设中，500米左右新天地。
                    
                                            【轨道交通】小区北门30米是马当路9号线，门口有公交站，交通十分便利。
                    
                    
                    
                    
                "
"急售  带45万车位 来电绝 对可看房，其他均为甲房源","https://shanghai.anjuke.com/prop/view/A1613309426?from=filter-saleMetro-salesxq&spread=filtersearch&invalid=1&region_ids=4&position=18&kwtype=filter&now_time=1552906927",73081,95.1,16,"南北","精装修","普通住宅",2,2,1,"中层",30,"有","商品房","沧海苑",NA,300,0.3,1.5,"黄浦","老西门","学前街111弄",TRUE,FALSE,TRUE,"★《户型介绍》：主卧朝南，次卧朝南，厅朝南。★《房源面积》：95.1平米，得房率高达百分之七十五，利用面积到位。★《采光布局》：高区采光不挡，小区后排，不靠马路不沿街。楼间距大，视野无遮挡。★《装修详情》：三年前婚房装修，目前自住，保养很好！","特色
                                                            
                                            【生活配套】世纪联华超市出门550米，新邻生活站广场550米。易买得200米。九院一千米，曙光医院一千米
                    
                                            【轨道交通】8/9号线陆家浜路站步行500米、9号小南门站1000米。8/10号线老西门地铁站步行600米。
                    
                    
                    
                    
                "
"金建广举荐 大同花园近期必卖2房 安静位置 钥匙房","https://shanghai.anjuke.com/prop/view/A1607497714?from=filter&spread=filtersearch&invalid=1&region_ids=4&position=19&kwtype=filter&now_time=1552906927",85302,93.6,20,"西南","简单装修","普通住宅",2,2,1,"中层",37,"无","商品房","大同花园(南区)",NA,NA,NA,2.5,"黄浦","打浦桥","鲁班路168弄,南塘浜路99弄",TRUE,FALSE,TRUE,"户型：2室2厅1厨1卫2阳台，面积：93.55两个房间朝南带阳台，全天采光价格：798万元总价只要看过且喜欢大同的客户都应该知道这套的性价比所在。房东心态：房东因自己家里情况，急需一笔资金，希望这一个月内解决。客户*好，可以好好坐下来谈一下。个人推荐理由：大同花园2号楼在小区前排，所以全天阳光而且很安静，很合适喜欢阳光的客户，总价应该是整个大同花园优势没有能比的，是房东人很好，急于出手。价格空间不要太离谱，是一套很值得客户考虑的房子。","特色
                                                            
                                            【生活配套】小区东边200米就是打浦桥日月光田子坊，购物休闲美食一条龙；东边200米丽园公园，1公里可到瑞金医院
                    
                                            【轨道交通】西边200米日月光地下是9号线打浦桥站，9号线往西三站到徐家汇站，往东一站是马当路站，可换乘13号线
                    
                    
                    
                    
                "
"人民广场1.2.8号线 百年南京路 南北全明来福士，诚意出售","https://shanghai.anjuke.com/prop/view/A1613792081?from=filter-saleMetro-salesxq&spread=filtersearch&invalid=1&region_ids=4&position=20&kwtype=filter&now_time=1552906927",89488,97.2,15,"南","精装修","普通住宅",2,2,1,"中层",13,"有","商品房","中福城一期",2.9,180,0.32,2.2,"黄浦","南京东路","浙江中路188弄1-17号",TRUE,FALSE,TRUE,"标准2房2厅，户型整体南北通透。主卧朝南，客厅朝南，次卧朝北，整体南北通，卫生间全明室内照实地拍摄，仅供参考！看房提前预约即可","特色
                                            【小区户型】共4大幢17个单元；总高15/16层；楼间距约50米，阳光不挡！主推：93南北通/（81/84西南）
                                                                【小区设施】人车分流-安全；绿化35%-氧气充足；带空中花园，喷泉-闹中取静，非常适合早晨，傍晚晨跑，散步，锻炼
                                                                【房屋品质】00年开盘02年交房；钢混结构打造；1层/2层为古玩城，3层空中花园不做居住；防水/防潮/隔音非常棒
                    
                                            【生活配套】楼下30米：上海书城 80米：来福士商场/人民广场 浙江路南50米：联华超市 楼下：外滩街道地段医院
                    
                                            【轨道交通】地铁128线人民广场站：150米，在人民广场站换乘128号线到浦东，徐家汇，静安寺，长宁等非常便捷！
                    
                    
                    
                    
                "
"杜绝虚假，VI P独 家房，真实价格，单价6.5万仅此一套","https://shanghai.anjuke.com/prop/view/A1614609452?from=filter-saleMetro-salesxq&spread=filtersearch&invalid=1&region_ids=4&position=21&kwtype=filter&now_time=1552906927",62807,167.2,16,"南北","精装修","普通住宅",3,2,2,"中层",30,"有","商品房","仁德坊",4.4,200,0.36,1.5,"黄浦","五里桥","斜土路298弄",TRUE,TRUE,FALSE,"★【该网络房源已通过安居客官方核验，真实有效】★《户型介绍》：3房2厅2卫。主卧朝南带飘窗，两个次卧朝北一个带飘窗，一个带阳台，厅南北直通，厨卫全明。★《房源面积》：167平米，得房率在85%到88%，设计理念好，不会感到浪费或者压抑。★《采光布局》：小区前排位置，采光没有任何遮挡，楼前小马路不吵不闹，通风性好。周边绿化多，环境好。★《装修详情》：3+1户型，南小房间可敲改成大阳台，到时厅带一窗一阳台采光无敌，上门实测！！！★★★看房跟我联系，我来预约，房东已经全权委托给我★★★★★更多房源请点击我的头像，进入我的店铺………","特色
                                            【小区户型】主做90到100平的两房，一南一北厅朝北的户型偏多，两房朝南厅朝南较少。小区共7栋，有小高层和高层
                                                            
                    
                                            【轨道交通】马当路站9号线13号线步行430米，8/9号线陆家浜路站500米，出门就是 公交站
                    
                                            【附近学校】小区对口百年名校：师专附小直升李惠利中学。师资力量强大。
                    
                    
                    
                "
"黄浦滨江 紫荆新苑  南北通 卢湾滨江精装2房诚意出售","https://shanghai.anjuke.com/prop/view/A1615637193?from=filter-saleMetro-salesxq&spread=filtersearch&invalid=1&region_ids=4&position=22&kwtype=filter&now_time=1552906927",71366,91.1,21,"南北","简单装修","普通住宅",2,1,1,"高层",6,"无","商品房","紫荆新苑",NA,NA,0.3,1.5,"黄浦","世博滨江","鲁班路778弄",FALSE,TRUE,TRUE,"该户型卧室是一南一北布局，客厅餐厅南北通，结构布局合理，采光通风佳，装修保养的也非常好，产权明晰一个人，无户口无抵押无贷款，满五年唯一，税费低，附：此套物业附带超大露台和小阁楼储物间，实际使用面积超大，也是一大实惠","特色
                                            【小区户型】小区60栋楼，一梯两户，主推户型90平南北通两房和121南北通三房，楼间距很宽采光好！
                                                            
                                            【生活配套】小区西门5米就是南园公园，200米海外滩购物中心，农工商超市，200米黄浦滨江跑道！
                    
                    
                                            【附近学校】距中山小学500米，黄埔中学500米，十二年制资深教育，师资力量雄厚！
                    
                                            【居民素质】小区居民基本都是自住的，很少是租户住的，自住和租户比例8.5:1.5
                    
                    
                "
"新凌大厦，15年次新房，地铁8,9号线，南北通透，看房方便","https://shanghai.anjuke.com/prop/view/A1616185093?from=filter&spread=filtersearch&invalid=1&region_ids=4&position=23&kwtype=filter&now_time=1552906927",82524,103,5,"南","精装修","普通住宅",2,2,1,"中层",30,"有","商品房","黄浦逸城",3.4,200,0.27,3.2,"黄浦","蓬莱公园","西藏南路1107号",TRUE,FALSE,FALSE,"《房源详情》面积103平米，挂牌价850万，看房十分方便，业主诚心出售。《户型介绍》两室两厅，南北通透，户型合理。《装修详情》自住精装修，保养的好，地面干净整洁，亲自上门亲测。《采光布局》全明户型，采光足无遮挡。","特色
                                            【小区户型】小区主.推三房120平左右大户型，多为 南北通，高区采光 视野都不挡
                                                            
                    
                                            【轨道交通】小区出门80米是八号线九号线陆家 浜路地铁站，交通便利
                    
                    
                    
                    
                "
"业主买好房子诚意出售，打浦桥核心精装小二房，拎包可入住！","https://shanghai.anjuke.com/prop/view/A1613117377?from=filter-saleMetro&spread=filtersearch&invalid=1&region_ids=4&position=24&kwtype=filter&now_time=1552906927",73126,82.1,22,"南北","精装修","普通住宅",2,2,1,"中层",20,"有","商品房","莱兴公寓",NA,20,0.2,1.2,"黄浦","打浦桥","斜土路766弄1号",TRUE,TRUE,TRUE,"小区介绍：小区位于斜土路靠近打浦路，真正的闹中取静房型介绍：客厅朝南带阳台，双卧室朝北，非常亮看房子方便，预约即可，目前业主自住","特色
                                                            
                                            【生活配套】小区往北步行400米到达日月光购物商场！
                    
                                            【轨道交通】步行300米到9号打浦桥站2号口！
                    
                                            【附近学校】对口海华小学、卢湾中学！
                    
                    
                    
                "
