"title","URL","unitprice","area","year","direction","decoration","category","bedroom","hall","lavatory","storey","totalstorey","elevator","property","community","far","parkinglot","greening","fee","admdist","secdist","address","subway","school","convenience","sellingpoint","opinion"
"三.新.名.校，带花园50平，可做阳光房，前后无遮挡，南北通","https://shanghai.anjuke.com/prop/view/A1617953705?from=filter-salesxq&spread=filtersearch&invalid=1&region_ids=15&position=13&kwtype=filter&now_time=1552925173",32040,84.3,11,"南北","精装修","普通住宅",2,2,1,NA,5,"有","商品房","昌鑫花园(公寓)",0.8,800,0.4,0.9,"松江","松江新城","思贤路1855弄",FALSE,TRUE,TRUE,"【太.平.洋.房.屋】新松江路-店.长-担保房源（虚假可举报，门店地址新松江路1123号）【房屋状况】产证面积：84.27平，产权清晰无贷款无抵押！！！【户型介绍】2房2厅1卫，一南房一北房，客厅南北通非常大！！！【装修情况】此房原来是二手买进的，当时花费105万，但是也是满五年唯一的，装修保养很好的大金空调家具家电全送，拎包入住没问题！！！【核心卖点】此小区位于泰晤士南面，小区内自带商业街，幼儿园，对口三新名校，小区绿化完善，上班族居住，非常安静。看房方便。","特色
                                            【小区户型】房屋类型:公寓和别墅，公寓房是1梯2户的，南北通透，厨卫全明，别墅是独门独户的，送花园送露台
                                                            
                    
                    
                                            【附近学校】对口三新小学，松江排名前三的重点学校
                    
                    
                    
                "
"佘山水岸名邸，一手精装电梯别墅，（中央空调及全屋地暖）送车位","https://shanghai.anjuke.com/prop/view/A1615814752?from=filter&spread=filtersearch&invalid=1&region_ids=15&position=14&kwtype=filter&now_time=1552925173",33582,134,1,"南北","精装修","普通住宅",4,2,3,NA,2,"有","商品房","佘山水岸名邸",1.8,238,0.35,9.5,"松江","佘山","细林路298弄",TRUE,TRUE,TRUE,"1：朝向：真正的南北通透，采光好，通风好户型好。房东诚信出售，价格已经到了低位，且送家具家电，全城仅此一套，错过就在没有了。2：小区环境好，楼间距很大长达36米，绿化面积达到35%，非常高的绿化率。3：房型设计好，没有浪费一点空间。得房率高达85%，4：房子处在小区中心位子，周边配套齐全，据地铁口600米,交通便利，周边小学，中学，医院，菜场，商场一应俱全。","特色
                                                                【小区设施】人车分流，车位配比1：1.5，有人造假山和湖泊，中央喷泉，聘请著、名设计师设计绿化，亭台阁楼。
                                        
                                            【生活配套】100米内商业步行街，申康冰棺，樱花度假村，300米虹桥中心绿地，星巴克。
                    
                    
                    
                    
                    
                "
"九号线，新凯家园一期，生活设施齐全，出行方便，好看房诚心出售","https://shanghai.anjuke.com/prop/view/A1612495003?from=filter-saleMetro&spread=filtersearch&invalid=1&region_ids=15&position=15&kwtype=filter&now_time=1552925173",29630,94.5,14,"南北","豪华装修","普通住宅",3,2,1,"低层",6,"无","商品房","新凯家园(一期)",2.2,1000,0.35,0.8,"松江","泗泾","古楼公路1858弄",TRUE,FALSE,TRUE,"产证面积94平，婚房装修，房东自住房屋南北向，采光通透，总高6楼的2楼，也可以满足家里有老人的家庭，方便上下主卧朝南，两房朝北，客厅南北走向，厨房面积11平，宽敞明亮","特色
                                            【小区户型】小区坐北朝南 多层楼梯房为低层 部分电梯一梯四户为高层 楼间距宽  采光好 主力大户型二房78平
                                                            
                                            【生活配套】离地铁站距离五百米，两公里泗泾医院 门口五十米电影院KTV 尚优玛特超市 新凯菜市场
                    
                    
                    
                    
                    
                "
"佘山珑原一期大联排 业主急售1000万 有钥匙随时看房","https://shanghai.anjuke.com/prop/view/A1606332247?from=filter-salesxq&spread=filtersearch&invalid=1&region_ids=15&position=16&kwtype=filter&now_time=1552925173",41152,243,7,"东","毛坯","普通住宅",4,2,3,NA,3,"有","商品房","佘山珑原",0.8,NA,0.35,3.6,"松江","松江大学城","秋柏路98弄1-106号",FALSE,FALSE,TRUE,"房源详情：1.产证信息：实际243平+地下101平，产权清晰，无抵押，无贷款。2.本案售价：1000万3.装修情况：毛坯房4.建筑风格：主卧朝南，客厅朝南，采光好5.看房方式：电话提前约，基本随时","特色
                                            【小区户型】小区共分三期，全部是别墅，物业招商物业，联排1期222平米，南北通透3南2北，缺点地下只有1层
                                                            
                    
                    
                    
                    
                    
                "
"安居客来电挂牌，厅南北通透，小区楼，王位置，豪装50万，急售","https://shanghai.anjuke.com/prop/view/A1617000934?from=filter&spread=filtersearch&invalid=1&region_ids=15&position=17&kwtype=filter&now_time=1552925173",31698,132.5,9,"南北","豪华装修","普通住宅",3,2,2,NA,5,"无","商品房","海德名园(公寓)",0.8,670,0.55,2.5,"松江","松江新城","玉树北路455弄",FALSE,FALSE,TRUE,"1.房屋详情：此房3房2厅2卫。两房朝南，一房朝北，双套房设计，厅南北直通，带三阳台.小区中心位置，北面临河，前后无遮挡，采光无敌，通风好，社区活动中心。2.此房豪华装修，基本未住，保养的非常好。3.此房满五年唯一，免个税，省去十几万。","特色
                                            【小区户型】联体188-210平，南北朝向。4房朝南推荐购买户型
                                                                                    【房屋品质】房子建筑质量高，车库有防潮措施，房子全部有垫高
                    
                                            【生活配套】小区北门是泰晤士菜场，东400米兰桥菜场，对面泰晤士公园
                    
                    
                    
                                            【居民素质】小区主要以松江本地人为主年龄35-45岁左右，房子租住的占10%
                    
                    
                "
"上门挂牌，豪装下叠加，带入室车库，花园150平，接受长期置换","https://shanghai.anjuke.com/prop/view/A1617947537?from=filter-salesxq&spread=filtersearch&invalid=1&region_ids=15&position=18&kwtype=filter&now_time=1552925173",38139,170.4,13,"南北","精装修","普通住宅",4,2,3,NA,4,"无","商品房","昌鑫花园(公寓)",0.8,800,0.4,0.9,"松江","松江新城","思贤路1855弄",FALSE,TRUE,TRUE,"郑重提示：网上有很多价格更低，装修更好的房源，我挂牌的价格比他们都高，但是我保证我的房源都是真实有效且跟房东确认过的真实的价格【面积】产证面积170.43平米。【户型】4房2厅3卫：，厨卫全明都带窗，送一个超大露台，150平大花园，采光完全没问题，前后无遮挡，通风对流好。【装修】2016年自己轻包，亲自监工，材料都是绿色环保、精心挑选品牌电具。整体保养还不错！【税费】满五年且是上海就这一套房子。流程介绍：房源→预约时间→看房→洽谈及意向金→定金→签合同→审税限购及贷<U+2022>款→过户→出产证→放款→交接房屋→物业交割水电结清","特色
                                            【小区户型】主、推128平错层三房，户型比较好，客厅南北通透，需要上12个台阶才是卧室，
两房朝南，一房朝北。
                                                            
                                            【生活配套】新理想购物广场离小区848米，步行即可到达，商场集购物、餐饮、休闲、娱乐
为一体，地下两层地上两层
                    
                    
                                            【附近学校】向西北步行500米左右可以到三新学校学校的师资力量优厚教育资源丰富配套 设
施完善教学环境优.质
                    
                    
                    
                "
"有轨电车站婚房 豪华装50万 全屋地暖 花园位置 满五 随时","https://shanghai.anjuke.com/prop/view/A1617960523?from=filter&spread=filtersearch&invalid=1&region_ids=15&position=19&kwtype=filter&now_time=1552925173",30946,148,14,"南北","豪华装修","普通住宅",3,2,2,NA,5,"有","商品房","紫东新苑",1.2,700,0.39,0.8,"松江","松江新城","新松江路1388弄",FALSE,FALSE,TRUE,"◆房源详情：产证信息：148平，70年公寓个人产权，无抵押，无户口，可正常过户◆房型格局：3房2厅1厨2卫◆装修情况；精致装修50万，保养的很好◆本案售价：458万◆户型特点：全明户型，花园进去感觉非常宽敞明亮。2房朝南1房朝北，小区花园位置，注：土地使用起止年限详见业主土地证明材料或查询相关政府部门的登记文件。","特色
                                            【小区户型】总栋数116栋，房型面积从85-267平不等。138平三房和175平四房成交量大
                                                            
                                            【生活配套】出门5米就是东明广场，南面20米就是东鼎购物中心，再向东550米就是开元地中海
                    
                    
                    
                    
                    
                "
"多层三楼，板式南北通透，接受6个月置换，满五少税，价格可谈！","https://shanghai.anjuke.com/prop/view/A1617957949?from=filter-salesxq&spread=filtersearch&invalid=1&region_ids=15&position=20&kwtype=filter&now_time=1552925173",30899,89,15,"南北","简单装修","普通住宅",2,2,1,NA,4,"有","商品房","世纪新城",1.2,780,0.35,0.85,"松江","松江新城","滨湖路585弄",FALSE,TRUE,TRUE,"【太.平.洋.房.屋】新松江路-店.长-担保房源（虚假可举报，门店地址新松江路1123号）【房屋状况】产证面积：89平，产权清晰无贷款无抵押！！！【户型介绍】3房2厅2卫，一南房一北房，客厅南北通非常大！！！【装修情况】此房原来是二手买进的，当时花费80万，但是也是满五年唯一的，装修保养很好的家具家电全送，拎包入住没问题！！！【核心卖点】此小区地段，得天独厚，临泰晤士小镇，附近有大型商业广场，大型中央公园，小区得房率为95%，一楼赠15平朝南，自行车库，看房基本随时，低于市场价20万。","特色
                                            【小区户型】小区两房为89平左右，三房115~120平左右，楼栋间距大，高层总高11楼，低层总高5楼
                                                            
                    
                    
                                            【附近学校】中小学:实验二小 东华附属
幼儿园：教师进修幼儿园（不用过马路，200米）
                    
                    
                    
                "
"莘庄南一手别墅，送阁楼电梯入户，春申路地铁站 金地开发","https://shanghai.anjuke.com/prop/view/A1617834246?from=filter&spread=filtersearch&invalid=1&region_ids=15&position=21&kwtype=filter&now_time=1552925173",33333,150,1,"南","精装修","普通住宅",3,2,3,NA,3,"有","商品房","金地双都汇",1.4,1108,0.35,3.2,"松江","莘闵别墅区","明兴路18弄",TRUE,TRUE,FALSE,"1.上叠:113平3房2厅3卫价（附带北露台11平，阁楼20-30）总价预计:500-600万2.下叠:122平4房2厅3卫（附带地下室花园8-9平）总价预计:550-680万3.联排:140平，800-840万（毛坯）4.洋房:90平3房2厅2卫总价预计:350-420万","特色
                                                            
                    
                                            【轨道交通】小区出门往东步行700米左右可到22号线春申路地铁站
                    
                                            【附近学校】出小区大门向东500米；比华利双语幼儿园，新桥小学，中学等等，都是公立重点，师资力量雄厚。
                    
                    
                    
                "
"首付120万起（送350平米左右）近地铁9号线丨内部房源急售","https://shanghai.anjuke.com/prop/view/A1609670710?from=filter&spread=filtersearch&invalid=1&region_ids=15&position=22&kwtype=filter&now_time=1552925173",34034,119,2,"南北","精装修","普通住宅",4,2,4,NA,3,"有","商品房","路劲佘山院子(别墅)",1.5,624,0.35,4,"松江","松江区其他","崇南公路499弄",TRUE,TRUE,FALSE,"本人实地观后感：【户型介绍】南北通透，中心位置，采光充足，保证您的日照时间。【装修情况】此房原来是业主自住保持非常好目前空关，可以拎包入住哦。【税费情况】此房产权清晰，款清交房。【房屋照片】：照片乃该房屋真实照片，因网络上只能上传10张，还有很多其它细节的照片信息无法展示，如需了解该房屋更多确切信息，可以跟本人联系，我可以用邮件和微信传给您让您尽情了解。","特色
                                            【小区户型】小区由四连排和六联排别墅组成，中间套120平方，边套140平方。地上三层地下两层，前后花园，带地下室
                                                            
                    
                    
                                            【附近学校】小区西北面800米是小昆山学校，现有一至九年级共37个教学班，1273名学生。是松江区的重点民办学校
                    
                    
                    
                "
"欣绿名苑稀有在售，平层结构，送带车库和地下室，一楼有老人房","https://shanghai.anjuke.com/prop/view/A1613470323?from=filter&spread=filtersearch&invalid=1&region_ids=15&position=23&kwtype=filter&now_time=1552925173",40404,198,12,"南","精装修","普通住宅",4,2,4,NA,3,"有","商品房","欣绿名苑",0.6,NA,0.42,1.9,"松江","莘闵别墅区","明中路275弄",FALSE,FALSE,TRUE,"1：建筑面积：198平2：花园面积：60平3：装修情况：精装修4：产证信息：满二年5：物业费：2.2元，地上3层，赠送地下室60平，一楼客厅朝南，餐厅朝南，带一个老人房，厨卫朝北，二楼2南1北，三楼是主卧。","特色
                                            【小区户型】纯别墅小区，双拼和联排别墅，面积在180㎡-235㎡，错层厅大落地窗，房型正气。
                                                            
                                            【生活配套】小区西面是弘基生活广场，向北1公里是绿地金御广场，向西1.5公里是明中，广场和新桥镇。
                    
                    
                    
                                            【居民素质】小区自主率比较高，租客少，住户整体素质高，物业管理好。
                    
                    
                "
"总价66万让魔都的你不再漂泊（不限购免社保精装修）看房包接送","https://shanghai.anjuke.com/prop/view/A1617080582?from=filter&spread=filtersearch&invalid=1&region_ids=15&position=24&kwtype=filter&now_time=1552925173",14043,47,4,"南北","豪华装修","普通住宅",2,2,1,"中层",12,"有","商品房","三迪曼哈顿",1.2,NA,0.35,5,"松江","松江大学城","广富林路600弄",TRUE,TRUE,TRUE,"房子我实地去看过，房东给人的感觉还不错，房东因为换房子，所以现在价格基本上便宜20-30万。下面说一下我对房子的感觉吧：1，户型方正，格局好，1房朝南，厅朝南，1房朝北，厨卫朝北，全明采光，很通透2，精装修的房子，17~18万新装修的，可以说房子装修的非常漂亮3，房子在小区的位置很好，央位，不靠路4，房子带一个固定车位的","特色
                                                            
                                            【生活配套】小区西面368米是永辉超市，722米麦德龙。南面780米是茸惠农贸市场。距离松江中心医院2.6公里
                    
                                            【轨道交通】小区西面距离9号线松江大学城站1.2公里，楼下公交站万达广场站有松江64路200米，松江9路500米
                    
                    
                                            【居民素质】因为是次新小区 复式公寓 年轻人比较多 住户素质比较高 邻居关系比较好。
                    
                    
                "
"简欧风格 豪华装55万 第二排景观房 前排无遮挡 家具全送","https://shanghai.anjuke.com/prop/view/A1617952647?from=filter&spread=filtersearch&invalid=1&region_ids=15&position=25&kwtype=filter&now_time=1552925173",29416,155.7,14,"南北","豪华装修","普通住宅",3,2,2,"低层",14,"有","商品房","紫东新苑",1.2,700,0.39,0.8,"松江","松江新城","新松江路1388弄",FALSE,FALSE,TRUE,"◆房源详情：产证信息：156平，70年公寓个人产权，无抵押，无户口，可正常过户?◆房型格局：3房2厅1厨2卫?◆装修情况；精致装修55万，保养的很好，具用的是环保的，不用担心对身体的伤害◆本案售价：449万?◆户型特点：全明户型，入口进去感觉非常宽敞明亮。两房朝南一房朝北，小区分界线位置，飞机户型，这种户型的房子总价都在480万左右，这套装修这么好的房子只要458万注：土地使用起止年限详见业主土地证明材料或查询相关政府部门的登记文件。","特色
                                            【小区户型】总栋数116栋，房型面积从85-267平不等。138平三房和175平四房成交量大
                                                            
                                            【生活配套】出门5米就是东明广场，南面20米就是东鼎购物中心，再向东550米就是开元地中海
                    
                    
                    
                    
                    
                "
