"title","URL","unitprice","area","year","direction","decoration","category","bedroom","hall","lavatory","storey","totalstorey","elevator","property","community","far","parkinglot","greening","fee","admdist","secdist","address","subway","school","convenience","sellingpoint","opinion"
"11号线地铁口,李嘉诚打造湖景洋房.来电可享受团购价格","https://shanghai.anjuke.com/prop/view/A1615590013?from=filter&spread=filtersearch&invalid=1&region_ids=14&position=11&kwtype=filter&now_time=1552964759",37167,120,2,"南北","豪华装修","普通住宅",3,2,2,"高层",19,"有","商品房","湖畔天下(公寓)",2.2,NA,0.35,3.6,"嘉定","南翔新城","瑞林路800弄,瑞林路1280弄",TRUE,FALSE,TRUE,"核心卖点湖畔天下.瑞泷世界名企长江实业*后的*巨献－瑞泷湖景住宅开发商：上海和雅开发地铁11号线陈翔路站、规划中嘉闵线南翔站、沪宁城际铁路南翔北站环伺四周～～陈翔路匝道顺利开通，*直达市～16万方留云公园，8万方菁英湖尽收眼底，*巨献32万方沪上第七大商业综合体--上海印象城近在咫尺～～","特色
                                            【小区户型】小区为260平的联排别墅为主力户型，小区前排有十多户133平的特殊户型，地下室64平人车分流车车位足
                                                            
                                            【生活配套】50米菁英湖公园，150米八润商业广场，200米五彩城商业广场，300米宝翔菜场。
                    
                                            【轨道交通】11号线陈翔路站正在建，步行11号线南翔站要30分z嘉定215路200米 喜定118路300米
                    
                    
                    
                    
                "
"11号线白银路地铁站精装南北通大两房带产权车位钥匙房实拍图片","https://shanghai.anjuke.com/prop/view/A1615873851?from=filter&spread=filtersearch&invalid=1&region_ids=14&position=12&kwtype=filter&now_time=1552964759",38729,89.1,6,"南北","精装修","普通住宅",2,2,1,"低层",18,"有","商品房","新城金郡(二期北区)",2,NA,0.35,2.1,"嘉定","嘉定新城","崇信路1518弄",TRUE,TRUE,FALSE,"【1】户型简介：两室两厅一卫，南北通透，双阳台。【2】装修情况：自住精装修，并且装修维护的很好。【3】关于税费：差额税和2%个税，首付：首套35%，二套70%【4】房屋年限：满两年【5】看房情况：随时看房有钥匙","特色
                                                            
                    
                                            【轨道交通】小区距地铁白银路站200米，门口就有公交车站。公交16路直达嘉定新城地铁站
                    
                                            【附近学校】小区对口学校是交大附属中学和德富路中小学，实验幼儿园，使你的子女从幼儿园到中学一步到位，上学方便
                    
                    
                    
                "
"精装三房410万保利星海屿筑，家具家电全送南北通透，户型正气","https://shanghai.anjuke.com/prop/view/A1617627626?from=filter&spread=filtersearch&invalid=1&region_ids=14&position=13&kwtype=filter&now_time=1552964759",37395,109.6,5,"南北","精装修","普通住宅",3,2,1,"低层",15,"有","商品房","保利星海屿筑(南区)",1.8,NA,0.35,1.5,"嘉定","嘉定新城","高台路533弄",FALSE,FALSE,TRUE,"房型简介：3室2厅1卫，南北户型，采光好房屋装修：精装3房看房情况：随时可看房屋：房东诚意出售价格可谈","特色
                                                                【小区设施】小区车位配比1:1.94，共2805个车位，全是地下车位，内部有儿童娱乐设施，可提供给休闲带小孩娱乐
                                        
                    
                    
                    
                    
                                            【其他描述】物业公司是开发商自带物业：保利物业酒店管理有限公司，物业费2.8元/平米/月，小区人车分流，出入刷卡
                    
                "
"新房源，低于市价20万，房东已买急售，走过路过不要错过，钥匙","https://shanghai.anjuke.com/prop/view/A1614556118?from=filter-saleMetro&spread=filtersearch&invalid=1&region_ids=14&position=14&kwtype=filter&now_time=1552964759",40009,45.7,20,"南","毛坯","普通住宅",1,1,1,"中层",6,"无","商品房","金沙社区",NA,NA,NA,0,"嘉定","丰庄","丰庄西路433弄",TRUE,FALSE,FALSE,"临近地铁十三号线丰庄站150米，位于小区进大门位置，出行非常方便。一梯两户，户型正气，全明卫浴，看房有钥匙，随时欢迎。","特色
                                            【小区户型】小区多数为一梯两户，部分一梯四户，主力户型45-50平的一房和61-71平的两房，有少量90平的三房
                                                            
                    
                                            【轨道交通】13号线丰庄站距小区300米左右，距小区100米有717.765等公交站牌
                    
                    
                    
                    
                "
"房子对面就是教育区中间楼层采光很好小区品质好看了包您喜欢噢","https://shanghai.anjuke.com/prop/view/A1614449032?from=filter&spread=filtersearch&invalid=1&region_ids=14&position=15&kwtype=filter&now_time=1552964759",37643,91.7,8,"南北","精装修","普通住宅",2,2,1,"高层",15,"有","商品房","保利星海屿筑(南区)",1.8,NA,0.35,1.5,"嘉定","嘉定新城","高台路533弄",FALSE,TRUE,TRUE,"保利星海屿精装二室一厅一卫，南北通透户型，大阳台。视野好，户型方正，直视公园，中间楼层，视野广阔，装修情况：精装修，并且维护的很好。房屋年限：满二年看房情况：提前预约联系看房1.明厨明卫，清晨就能沐浴阳光中，保持好心情2.位置独特，视野开阔，空气清新，紧对花园，特别适合居家过日子3.户型结构可塑性高，可根据品味布置自己喜欢的类型4.楼下就是，花园，增添了不少生活情趣和气息","特色
                                            【小区户型】主力户型218平的4房，小区有8栋楼.5栋大平层.3栋小户型.楼栋间距70米以上.高16楼
                                                            
                                            【生活配套】近台北风情街.800米到宝龙广场.500米到紫气东来公园.400米嘉定妇幼保健院
                    
                    
                                            【附近学校】小区对面是洪德路小学.1公里华二初级中学.双丁路幼儿园
                    
                    
                    
                "
"双南阳光房，采光好房型正，南北通透精装修，产权清晰税费零，","https://shanghai.anjuke.com/prop/view/A1617238626?from=filter&spread=filtersearch&invalid=1&region_ids=14&position=16&kwtype=filter&now_time=1552964759",40177,74.7,22,"南","精装修","普通住宅",2,1,1,"低层",6,"无","商品房","嘉善坊",2.4,650,0.4,0.3,"嘉定","丰庄","铜川路2285弄",TRUE,TRUE,TRUE,"小区介绍：小区绿化好。周边生活配套齐全，交通便利，生活方便。交通配套：公交车（62路、105路、505路、562路、563路、706路、717路、825路）；地铁线（13号地铁真北路地铁站，步行10min中左右）商业配套：紧邻中环百联购物广场、梅川路步行街、麦德龙、红星美凯龙、近铁广场、118广场等；周边银行有工商银行、建设银行、浦发银行、招商银行、银行、上海银行等","特色
                                            【小区户型】该小区主要以1梯3户，1梯4户的小房型为主，1房面积45平，2房面积65平，1房为主力户型，采光好
                                                            
                                            【生活配套】小区东南方向1.5公里处是中环百联购物商场，梅川步行街，南北方向1公里处为丰庄茶城，轻纺市场
                    
                                            【轨道交通】小区大门300米处为14号真新新村站，门口有公交743.750等
                    
                                            【附近学校】对口真新幼儿园，金鼎学校，丰庄中学，师姿力量雄厚，
                    
                                            【居民素质】该小区以自主为主，多为上海本地居民，出租少，生活环境和谐，幸福
                    
                    
                "
"诚心出售小三房，南北通户型，对口外国语学校，可落户，价格公道","https://shanghai.anjuke.com/prop/view/A1616908600?from=filter&spread=filtersearch&invalid=1&region_ids=14&position=17&kwtype=filter&now_time=1552964759",27000,90,3,"南北","毛坯","普通住宅",3,2,1,"中层",11,"有","商品房","古北萃庭",NA,NA,NA,NA,"嘉定","安亭","彤闻路77弄,彤闻路199弄",FALSE,TRUE,TRUE,"3房2厅1卫，房型正气，一房朝南一房朝北，客厅南北通透带大阳台，厨/房朝北，卫/生/间在两个房子中间，中间还有一间小书房，可以做儿童房，整个房子全明户型。","特色
                                            【小区户型】小区都是一梯两户的，南北通户型。91平小三房和128-143的三房。154平4房。
                                                                                    【房屋品质】开发商是古北集团开发，高品质小区！一期全部开发商装修交房，二期毛坯交房
                    
                                            【生活配套】小区出门就是商业街，约50米左右。距离世界联华购物广场约1.5公里
                    
                    
                    
                    
                    
                "
"嘉定首付23万丨紧邻地铁口丨无需社保外地人丨可用公积金贷款丨","https://shanghai.anjuke.com/prop/view/A1609589727?from=filter&spread=filtersearch&invalid=1&region_ids=14&position=18&kwtype=filter&now_time=1552964759",17476,42,9,"南","精装修","普通住宅",2,1,1,"中层",6,"有","商品房","育绿小区",1.8,600,0.3,2,"嘉定","马陆","育绿路301弄",TRUE,FALSE,TRUE,"1.明厨明卫，清晨就能沐浴阳光中，保持一天好心情;2.视野开阔，空气清新，正对小区中央花园，特别适合居家过日子;3.超好全明户型，南北通透，可根据品味较好布置;4.楼下就是超市公园，增添了不少生活情趣和气息;5.通透户型采光好楼层好，小区性价比非常高的一套好房子;6.小区物业管理严格，服务到家，让你住的放心安心;7.小区绿化面积超大，有中心花园绿树成阴，活动中心老少皆宜;8.小区住户人文素质高，社区交通便利，居住佳地;","特色
                                            【小区户型】中层，主推20平方米至68平方米小面积，南北通透，采光好。
                                                            
                    
                                            【轨道交通】距樊家公交车站500米，步行可到达，811路，嘉定106路等多路公交环绕，出行便利。
                    
                    
                    
                    
                "
"新上，总价820万，新城大四房，高区景光楼层，满五唯一税少。","https://shanghai.anjuke.com/prop/view/A1615671702?from=filter&spread=filtersearch&invalid=1&region_ids=14&position=19&kwtype=filter&now_time=1552964759",48662,168.5,6,"南北","豪华装修","普通住宅",4,2,2,"高层",18,"有","商品房","新城公馆",NA,NA,NA,3.5,"嘉定","南翔新城","宝翔路225弄",TRUE,TRUE,TRUE,"1.房屋坐落：新城公馆宝翔路255弄，（宝翔路与芳林路交叉）旁边就是五彩城商业中心，南翔居住高品质小区。2.产证信息：面积169.78平米，产权清晰,无贷款,无户口3.房型介绍：4房2厅2卫，3房朝南1房朝北，前后无遮挡，得房率高4.装修情况：开发商统一精装修自住，维护非常好！5.看屋品质：堆坡造景（堆土5米高建小区）高于地平面五米，人车分流，（车位平均每家2个）物业管理非常好（管家式服务），自带1万平会所，只对业主开放","特色
                                            【小区户型】小区主力大户型，142㎡，168㎡，188㎡，206㎡，小区户型只有三房和四房！人车分流，管家式服务
                                                            
                                            【生活配套】小区东门出来往南150米家乐福超市，往北300米宝翔路菜市场
                    
                                            【轨道交通】11号地铁线南翔站580米，沪嘉高速380米，嘉闵高架1.3公里
                    
                                            【附近学校】100米私立马荣双语幼儿园，150米古漪小学，800米留云中学，师资力量雄厚，值得托付
                    
                    
                    
                "
"翔和雅苑 少税费 南北通精致两房 产权清晰可随时签约过户","https://shanghai.anjuke.com/prop/view/A1613865357?from=filter&spread=filtersearch&invalid=1&region_ids=14&position=20&kwtype=filter&now_time=1552964759",33812,71,9,"南北","精装修","普通住宅",2,1,1,"中层",6,"无","商品房","翔和雅苑(三区)",NA,NA,0.35,1.9,"嘉定","南翔","德园路1500弄",TRUE,FALSE,TRUE,"1、1房朝南，1房朝北全明户型格局很合理2、装修情况：房东2015年婚房装修，居住不到一年保养很好，品牌家具家电全送3、税费情况：房子满两年税费可以各付","特色
                                                            
                                            【生活配套】小区到菜市场70米，小区周边有早餐店，汽车修理以及4s保养店，另有大型商场印象城，出门购物非常方便
                    
                                            【轨道交通】近地铁十一号线陈翔站150米，沪宜公路480米，嘉闵高架500米，南翔站1300米，沪嘉高速500米
                    
                    
                    
                    
                "
"因置换，诚心出售，精装修三房，拎包入住，临近地铁口，位置安静","https://shanghai.anjuke.com/prop/view/A1609485518?from=filter-saleMetro&spread=filtersearch&invalid=1&region_ids=14&position=21&kwtype=filter&now_time=1552964759",32475,87.8,4,"南北","精装修","普通住宅",3,2,1,"中层",32,"有","商品房","大名城名郡",2.2,972,0.36,2.8,"嘉定","安亭","秦安路27弄1-17号",TRUE,FALSE,TRUE,"《房源户型》3房2厅2卫，87.79平方，房型南北通透，采光好；《房源优势》主卧朝南带阳台、次卧朝北带飘窗、客厅送阳台、通风效果佳；《房源基本》楼层中高、得房：85%、绿化：36%、家居齐全、拎包入住。户型描述:主卧朝南，次卧朝北。房子整体保养的很好，可以拎包入住。其他亮点:小区地理位置不错租售原因:业主已购新房，非常诚心出售。","特色
                                            【小区户型】2梯4户，南北通透，双阳台，主力面积88平小3房，129平大三房，南北通透双阳台
                                                                【小区设施】车位充足，车位比1：1，环境优美，小区中心有500平绿地，小朋友平时可以在此玩耍
                                                                【房屋品质】双层隔音玻璃，隔音好，外立面干挂石材。地下室装有防水石膏板，防水效果好
                    
                                            【生活配套】靠近大润发，嘉亭荟一站式服务生活方便，吃喝玩乐，小区自带沿街商铺，满足生活基本所需
                    
                                            【轨道交通】11号线安亭地铁站步行100米，直达江苏路，换乘2号线直达陆家嘴市中心
                    
                    
                    
                    
                "
"南翔地铁口，景观楼层，低于市场价30万，送产权车位，拎包入住","https://shanghai.anjuke.com/prop/view/A1609680278?from=filter&spread=filtersearch&invalid=1&region_ids=14&position=22&kwtype=filter&now_time=1552964759",40497,87.7,4,"南北","精装修","普通住宅",2,2,1,"中层",18,"无","商品房","中建溪岸澜庭",1.8,1100,0.42,1,"嘉定","南翔","德园路1259弄",TRUE,FALSE,FALSE,"1、房屋售价：现仅售390万，房东急售2、此房户型：2房2厅1卫1阳台3、产证面积：产证面积87.6平米，小区好户型，全南户型，得房率高，小区在售性价比高！4、本案装修：居家装修，采光充足，全南户型，实拍图片供你参考！5、看房有钥匙，随时看房","特色
                                            【小区户型】小区分为高层公寓和多层电梯洋房，主力户型是88平米小三房，还有129平米3+1户型，采光非常好。
                                                            
                    
                                            【轨道交通】小区门口到11号线南翔地铁站3公里，附近200米左右公交有沪唐专线和18路公交。
                    
                    
                    
                    
                "
"真盘实价杜绝虚假405万威廉三期上好两房购房缘聚于此","https://shanghai.anjuke.com/prop/view/A1608904308?from=filter-saleMetro&spread=filtersearch&invalid=1&region_ids=14&position=23&kwtype=filter&now_time=1552964759",46059,87.9,5,"南","精装修","普通住宅",2,2,1,"高层",20,"有","商品房","绿地清猗园(三期)",2.4,850,0.35,2,"嘉定","南翔","德华路79弄",TRUE,FALSE,TRUE,"1.地段南翔地铁生活商业配套中心板块地段母庸置疑便捷中的便捷2.房型双南双阳格局设计方正透亮装修保养如新拎包入住（详见房型图室内照片小区外观图）3.价格同小区或南翔板块已属超*格405万占据市场优势目前此小区同类户型成交价在420万起","特色
                                            【小区户型】主要户型两房、86.33平，87.88平，有两梯四户和两梯三户的、楼间距比较窄，采光不是很好
                                                            
                    
                    
                    
                    
                                            【其他描述】长城物业、物业费2.8元、物业服务不错、
                    
                "
"店长力荐，房东降价20万，旭辉锦庭92平小三房242万急售。","https://shanghai.anjuke.com/prop/view/A1603208015?from=filter&spread=filtersearch&invalid=1&region_ids=14&position=24&kwtype=filter&now_time=1552964759",26356,91.8,5,"南北","精装修","普通住宅",3,2,1,"低层",18,"有","商品房","旭辉锦庭(东区)",2.1,NA,0.35,2.4,"嘉定","菊园新区","双坪路200弄",FALSE,FALSE,TRUE,"1.该房源经本人实地勘察，保证房源真实有效；2.房型布局合理，房型正气，3\2\1,全明户型;3.该房屋位于小区中心位置，位置很好，外部空间状况良好，小区绿化率较高，间距很大，采光好。4.该房屋实用面积大，公摊面积小，得房率高；5.*重要的一点是房东诚心出售，价位可协商，价到即出！"," "
"11号线地铁口900米，首付26万精装1房，可用公积金，急售","https://shanghai.anjuke.com/prop/view/A1615690316?from=filter&spread=filtersearch&invalid=1&region_ids=14&position=25&kwtype=filter&now_time=1552964759",15273,55,8,"南北","简单装修","普通住宅",1,1,1,"中层",12,"有","商品房","兰棠佳苑",NA,NA,NA,0.8,"嘉定","安亭","曲惠路520弄",TRUE,FALSE,TRUE,"1、本房优势房子是修，户型方正、高，没有浪费的空间，看房很方便。业主诚意出售！2、区位优势本小区位于繁华地段，景色秀美、空气清新，非常适合居住，空间无限！3、小区优势物业管理，为生活提供便利的服务，人车分流，高达30%，时刻让您的房间保持清新的环境！","特色
                                                            
                                            【生活配套】小区步行400米有联华超市，700米有大型尚优玛特生活超市。
                    
                                            【轨道交通】小区后面500米有嘉定55路公交到宝山路，右边900米有嘉定116路，69路公交到安亭北火车站。
                    
                    
                    
                    
                "
"无需社保可落户 送产权车位 交通极为方便 临近地铁 房东急售","https://shanghai.anjuke.com/prop/view/A1617879348?from=filter&spread=filtersearch&invalid=1&region_ids=14&position=26&kwtype=filter&now_time=1552964759",17105,38,8,"南北","精装修","普通住宅",1,1,1,"中层",10,"有","商品房","育绿小区",1.8,600,0.3,2,"嘉定","马陆","育绿路301弄",TRUE,FALSE,TRUE,"1.南北通透，宽敞大气。2.*地段，*楼层。3.精装修，拎包入住。4.社区介绍：1室1厅格局方正使用率87%，客厅宽敞舒适，阳台让充足的阳光不留余地的闯进来，环境优美，楼间距较大，采光效果特别好，小区治安好，物业管理完善，绿化率较高，让您拥有花园一样的居住环境。周边步行300米~500米就到大型超市、菜场、美容SPA馆，KFC,足浴，,娱乐中心健身会所等应有尽有！。","特色
                                            【小区户型】中层，主推20平方米至68平方米小面积，南北通透，采光好。
                                                            
                    
                                            【轨道交通】距樊家公交车站500米，步行可到达，811路，嘉定106路等多路公交环绕，出行便利。
                    
                    
                    
                    
                "
